huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|CSÁRDI|,|None|,|CSÁRDI|,|CSÁRDI|,|CSÁRDI|
False,|ANTAL|,|Antal|,|Antal|,|ANTAL|,|ANTAL|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogyan|,|None|,|ahogyan|,|ahogyan|,|ahogyan|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|le|,|None|,|le|,|le|,|le|
False,|lesz|,|lesz|,|van|,|lehetne|,|lehetne|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|tiltakoz|,|tiltakozik|,|tiltakozik|,|tiltakoznak|,|tiltakoznak|
False,|azon|,|az|,|az|,|azon|,|azon|
False,|kis|,|kicsi|,|kicsi|,|legkisebb|,|legkisebb|
False,|adózói|,|adózói|,|adózó|,|adózói|,|adózói|
False,|könnyített|,|könnyít|,|könnyít|,|könnyített|,|könnyített|
False,|15.50|,|None|,|15.50|,|15.50|,|15.50|
False,|ez|,|None|,|ez|,|Ez|,|Ez|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|mi|,|None|,|mi|,|miről|,|miről|
False,|le|,|None|,|le|,|le|,|le|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ugyanez|,|None|,|ugyanez|,|Ugyanez|,|Ugyanez|
False,|MOL|,|mol|,|mol|,|MOL-nál|,|MOL-nál|
False,|ő|,|ő|,|neki|,|neki|,|neki|
False,|van|,|None|,|van|,|volt|,|volt|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|fizetett|,|fizetett|,|fizet|,|fizetett|,|fizetett|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|CSÁRDI|,|None|,|CSÁRDI|,|CSÁRDI|,|CSÁRDI|
False,|ANTAL|,|Antal|,|Antal|,|ANTAL|,|ANTAL|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Csárdi|,|None|,|Csárdi|,|Csárdi|,|Csárdi|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|be|,|None|,|be|,|be|,|be|
False,|is|,|None|,|is|,|is|,|is|
False,|NÉMETH|,|Németh|,|Németh|,|NÉMETH|,|NÉMETH|
False,|SZILÁRD|,|Szilárd|,|Szilárd|,|SZILÁRD|,|SZILÁRD|
False,|ISTVÁN|,|István|,|István|,|ISTVÁN|,|ISTVÁN|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Asszony|,|asszony|,|asszony|,|Asszony|,|Asszony|
False,|szorít|,|szorít|,|szorított|,|szorított|,|szorított|
False,|is|,|None|,|is|,|is|,|is|
False,|Kormánya|,|Kormány|,|kormány|,|Kormánya|,|Kormánya|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|hazánk|,|None|,|haza|,|hazánkra|,|hazánkra|
False,|Európa|,|Európa|,|európára|,|Európára|,|Európára|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|több|,|több|
False,|korán|,|korábban|,|korábban|,|korábban|,|korábban|
False,|igazolt|,|None|,|igazolt|,|igazoltnak|,|igazoltnak|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ahonnan|,|None|,|ahonnan|,|ahonnan|,|ahonnan|
False,|több|,|None|,|sok|,|több|,|több|
False,|be|,|None|,|be|,|be|,|be|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|minden|,|None|,|minden|,|Minden|,|Minden|
False,|munka-|,|munka|,|munka|,|munka-|,|munka-|
False,|ugyanez|,|None|,|ugyanez|,|Ugyanezt|,|Ugyanezt|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|jó|,|jó|,|jobb|,|jobb|,|jobb|
False,|harmadik|,|három|,|három|,|harmadik|,|harmadik|
False,|diaszpórákat|,|diaszpóra|,|diaszpóra|,|diaszpórákat|,|diaszpórákat|
False,|no-go|,|None|,|no-go|,|no-go|,|no-go|
False,|lét|,|lét|,|létre|,|létre|,|létre|
False,|legtöbb|,|sok|,|sok|,|legtöbb|,|legtöbb|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|több|,|több|
False,|róla|,|ők|,|ők|,|róluk|,|róluk|
False,|be|,|None|,|be|,|be|,|be|
False,|le|,|None|,|le|,|le|,|le|
False,|fejsz|,|fejsze|,|fejsze|,|fejszét|,|fejszét|
False,|vajon|,|None|,|vajon|,|Vajon|,|Vajon|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|eddig|,|None|,|eddig|,|eddig|,|eddig|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ezután|,|None|,|ezután|,|ezután|,|ezután|
False,|is|,|None|,|is|,|is|,|is|
False,|megoldód|,|megoldódik|,|megoldódik|,|megoldódjon|,|megoldódjon|
False,|is|,|None|,|is|,|is|,|is|
False,|Tisztelet|,|tisztelet|,|tisztelet|,|Tisztelettel|,|Tisztelettel|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|VARGA|,|Varga|,|Varga|,|VARGA|,|VARGA|
False,|JUDIT|,|Judit|,|Judit|,|JUDIT|,|JUDIT|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|is|,|None|,|is|,|is|,|is|
False,|általa|,|None|,|által|,|általa|,|általa|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ez|,|None|,|ez|,|ebből|,|ebből|
False,|családj|,|család|,|család|,|családjainkat|,|családjainkat|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|12.|,|12|,|12|,|12-ével|,|12-ével|
False,|bezárólag|,|None|,|bezárólag|,|bezárólag|,|bezárólag|
False,|több|,|None|,|sok|,|több|,|több|
False,|dupla|,|None|,|dupla|,|duplájára|,|duplájára|
False,|mindez|,|None|,|mindez|,|Mindez|,|Mindez|
False,|is|,|None|,|is|,|is|,|is|
False,|ész|,|ész|,|észre|,|észre|,|észre|
False,|ahogyan|,|None|,|ahogyan|,|ahogyan|,|ahogyan|
False,|bejutik|,|bejut|,|bejut|,|bejutnak|,|bejutnak|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|több|,|több|
False,|kétszáz|,|None|,|kétszáz|,|kétszázszor|,|kétszázszor|
False,|is|,|None|,|is|,|is|,|is|
False,|előszel|,|előszél|,|előszél|,|előszele|,|előszele|
False,|van|,|None|,|van|,|volt|,|volt|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|első|,|None|,|egy|,|elsőként|,|elsőként|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióban|,|Unióban|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|későn|,|később|,|későn|,|később|,|később|
False,|is|,|None|,|is|,|is|,|is|
False,|habár|,|None|,|habár|,|habár|,|habár|
False,|akkoriban|,|None|,|akkoriban|,|akkoriban|,|akkoriban|
False,|is|,|None|,|is|,|is|,|is|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|bőrömön|,|bőr|,|bőr|,|bőrömön|,|bőrömön|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|dolgozik|,|dolgoz|,|dolgozik|,|dolgoztam|,|dolgoztam|
False,|több|,|None|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|mégis|,|None|,|mégis|,|Mégis|,|Mégis|
False,|több|,|sok|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|le|,|None|,|le|,|le|,|le|
False,|beállítva|,|beállít|,|beállít|,|beállítva|,|beállítva|
False,|többi|,|None|,|többi|,|többi|,|többi|
False,|ta|,|tá|,|táj|,|tája|,|tája|
False,|keresztelget|,|keresztel|,|keresztel|,|keresztelgetik|,|keresztelgetik|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|bújik|,|búj|,|bújik|,|bújni|,|bújni|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|több|,|None|,|sok|,|több|,|több|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottságtól|,|Bizottságtól|
False,|építhet|,|épít|,|épít|,|építhessen|,|építhessen|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|ellene|,|None|,|ellen|,|ellenünk|,|ellenünk|
False,|biztosíthat|,|biztosít|,|biztosít|,|biztosíthatom|,|biztosíthatom|
False,|afelől|,|None|,|afelől|,|afelől|,|afelől|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|mindenféle|,|None|,|mindenféle|,|mindenféle|,|mindenféle|
False,|bármiféle|,|None|,|bármiféle|,|bármiféle|,|bármiféle|
False,|is|,|None|,|is|,|is|,|is|
False,|visszakússik|,|visszakúszik|,|visszakúszik|,|visszakússzon|,|visszakússzon|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|NÉMETH|,|Németh|,|Németh|,|NÉMETH|,|NÉMETH|
False,|SZILÁRD|,|Szilárd|,|Szilárd|,|SZILÁRD|,|SZILÁRD|
False,|ISTVÁN|,|István|,|István|,|ISTVÁN|,|ISTVÁN|
False,|egyrészt|,|None|,|egyrészt|,|egyrészt|,|egyrészt|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|ez|,|None|,|ez|,|Ebben|,|Ebben|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|említ|,|említ|,|említett|,|említett|,|említett|
False,|715-nél|,|715|,|715|,|715-nél|,|715-nél|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|Soros-terv|,|soros-terv|,|soros-terv|,|Soros-terv|,|Soros-terv|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Kereszténydemokrata|,|None|,|kereszténydemokrata|,|Kereszténydemokrata|,|Kereszténydemokrata|
False,|Néppárt|,|None|,|néppárt|,|Néppárt|,|Néppárt|
False,|be|,|None|,|be|,|be|,|be|
False,|kultúrá|,|kultúra|,|kultúra|,|kultúráért|,|kultúráért|
False,|miként|,|None|,|miként|,|Miként|,|Miként|
False,|Kormány|,|Kormány|,|kormány|,|Kormány|,|Kormány|
False,|16.00|,|None|,|16.00|,|16.00|,|16.00|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|SIMICSKÓ|,|Simicskó|,|Simicskó|,|SIMICSKÓ|,|SIMICSKÓ|
False,|ISTVÁN|,|István|,|István|,|ISTVÁN|,|ISTVÁN|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Asszony|,|asszony|,|asszony|,|Asszony|,|Asszony|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|vehet|,|vesz|,|vesz|,|vehettük|,|vehettük|
False,|mindannyi|,|None|,|mindannyi|,|mindannyian|,|mindannyian|
False,|az|,|None|,|az|,|azokra|,|azokra|
False,|azóta|,|None|,|azóta|,|Azóta|,|Azóta|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|néhány|,|None|,|néhány|,|néhányra|,|néhányra|
False,|mindannyi|,|None|,|mindannyi|,|mindannyian|,|mindannyian|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|be|,|None|,|be|,|be|,|be|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|bekövetkezik|,|bekövetkezett|,|bekövetkezik|,|bekövetkezett|,|bekövetkezett|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|mindez|,|None|,|mindez|,|mindez|,|mindez|
False,|Európa|,|Európa|,|európára|,|Európára|,|Európára|
False,|is|,|None|,|is|,|is|,|is|
False,|vonatkoz|,|vonatkozik|,|vonatkozik|,|vonatkozna|,|vonatkozna|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|az|,|None|,|az|,|azt|,|azt|
False,|is|,|None|,|is|,|is|,|is|
False,|látva|,|lát|,|lát|,|látva|,|látva|
False,|Kereszténydemokrata|,|None|,|kereszténydemokrata|,|Kereszténydemokrata|,|Kereszténydemokrata|
False,|Néppárt|,|None|,|néppárt|,|Néppárt|,|Néppárt|
False,|rész|,|rész|,|részéről|,|részéről|,|részéről|
False,|mégis|,|None|,|mégis|,|mégis|,|mégis|
False,|az|,|az|,|arra|,|arra|,|arra|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|mi|,|ami|,|mi|,|mit|,|mit|
False,|várhat|,|vár|,|vár|,|várhatnak|,|várhatnak|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|teremtsünk|,|teremt|,|teremt|,|teremtsünk|,|teremtsünk|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Vinnai|,|None|,|Vinnai|,|Vinnai|,|Vinnai|
False,|fel|,|None|,|fel|,|fel|,|fel.|
False,|VITÁLYOS|,|Vitályos|,|Vitályos|,|VITÁLYOS|,|VITÁLYOS|
False,|ESZTER|,|Eszter|,|Eszter|,|ESZTER|,|ESZTER|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Frakcióvezető|,|None|,|frakcióvezető|,|Frakcióvezető|,|Frakcióvezető|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|dolgozik|,|dolgoz|,|dolgozik|,|dolgozunk|,|dolgozunk|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|Alaptörvényünk|,|None|,|alaptörvény|,|Alaptörvényünkben|,|Alaptörvényünkben|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|támaszkodva|,|támaszkodik|,|támaszkodik|,|támaszkodva|,|támaszkodva|
False,|Hiszékeny|,|None|,|hiszékeny|,|Hiszékeny|,|Hiszékeny|
False,|fel|,|None|,|fel|,|fel|,|fel.|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Frakcióvezető|,|None|,|frakcióvezető|,|Frakcióvezető|,|Frakcióvezető|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezekből|,|ezekből|
False,|célj|,|cél|,|cél|,|céljainkból|,|céljainkból|
False,|engedhet|,|enged|,|enged|,|engedhetünk|,|engedhetünk|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|2010-|,|2010|,|2010|,|2010-hez|,|2010-hez|
False,|fél|,|félszer|,|fél|,|félszer|,|félszer|
False,|több|,|None|,|többet|,|többet|,|többet|
False,|is|,|None|,|is|,|is|,|is|
False,|2022.|,|2022|,|2022|,|2022.|,|2022.|
False,|1.|,|1|,|1|,|1-jétől|,|1-jétől|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|sok|,|sok|,|több|,|több|
False,|több|,|None|,|sok|,|több|,|több|
False,|több|,|sok|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|2022.|,|2022|,|2022|,|2022.|,|2022.|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|jól|,|None|,|jobban|,|legjobban|,|legjobban|
False,|jól|,|None|,|jobban|,|legjobban|,|legjobban|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióban|,|Unióban|
False,|több|,|None|,|sok|,|több|,|több|
False,|több|,|None|,|sok|,|több|,|több|
False,|több|,|None|,|sok|,|többen|,|többen|
False,|kevesebb|,|kevés|,|kevés|,|kevesebb|,|kevesebb|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|is|,|None|,|is|,|is|,|is|
False,|Munka|,|munka|,|munka|,|Munkánknak|,|Munkánknak|
False,|azért|,|None|,|azért|,|Azért|,|Azért|
False,|dolgozik|,|dolgoz|,|dolgozik|,|dolgozni|,|dolgozni|
False,|is|,|None|,|is|,|is|,|is|
False,|megtartva|,|megtart|,|megtart|,|megtartva|,|megtartva|
False,|bővítve|,|bővít|,|bővít|,|bővítve|,|bővítve|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|mutathat|,|mutat|,|mutat|,|mutathat|,|mutathat|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|SIMICSKÓ|,|Simicskó|,|Simicskó|,|SIMICSKÓ|,|SIMICSKÓ|
False,|ISTVÁN|,|István|,|István|,|ISTVÁN|,|ISTVÁN|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|számára|,|None|,|számunkra|,|Számunkra|,|Számunkra|
False,|több|,|sok|,|sok|,|többen|,|többen|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormányra|,|Fidesz-KDNP-kormányra|
False,|családpolitiká|,|családpolitika|,|családpolitika|,|családpolitikájára|,|családpolitikájára|
False,|támaszkodhat|,|támaszkodik|,|támaszkodik|,|támaszkodhatnak|,|támaszkodhatnak|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|egyrészt|,|None|,|egyrészt|,|egyrészt|,|egyrészt|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Alap|,|Alap|,|alap|,|Alappal|,|Alappal|
False,|másrészt|,|None|,|másrészt|,|másrészt|,|másrészt|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alappal|,|Alappal|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|tekinthet|,|tekint|,|tekint|,|tekinthetünk|,|tekinthetünk|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Vadai|,|None|,|Vadai|,|Vadai|,|Vadai|
False,|hogyan|,|None|,|hogyan|,|Hogyan|,|Hogyan|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|KÁLMÁN|,|Kálmán|,|Kálmán|,|KÁLMÁN|,|KÁLMÁN|
False,|OLGA|,|Olga|,|Olga|,|OLGA|,|OLGA|
False,|maga|,|mag|,|maga|,|magunkat|,|magunkat|
False,|foszta|,|foszt|,|foszt|,|fosztanám|,|fosztanám|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|meddig|,|None|,|meddig|,|Meddig|,|Meddig|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|Miniszterelnök|,|None|,|miniszterelnök|,|Miniszterelnök|,|Miniszterelnök|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjáke|,|None|,|elfogadjáke|,|elfogadjáke|,|elfogadjáke|
False,|közt|,|None|,|közt|,|köztük|,|köztük|
False,|Jelzés|,|jelzés|,|jelzés|,|Jelzésre|,|Jelzésre|
False,|akkor|,|None|,|akkor|,|Akkor|,|Akkor|
False,|16.10|,|None|,|16.10|,|16.10|,|16.10|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Z.|,|None|,|z|,|Z.|,|Z.|
False,|Kárpát|,|None|,|Kárpát|,|Kárpát|,|Kárpát|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|képviselő|,|képviselő|,|képviselői|,|képviselői|,|képviselői|
False,|mi|,|ami|,|mi|,|Mit|,|Mit|
False,|Miniszterelnök|,|None|,|miniszterelnök|,|Miniszterelnök|,|Miniszterelnök|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|Z.|,|None|,|z|,|Z.|,|Z.|
False,|Kárpát|,|None|,|Kárpát|,|Kárpát|,|Kárpát|
False,|elfogadjáke|,|None|,|elfogadjáke|,|elfogadjáke|,|elfogadjáke|
False,|JAKAB|,|Jakab|,|Jakab|,|JAKAB|,|JAKAB|
False,|PÉTER|,|Péter|,|Péter|,|PÉTER|,|PÉTER|
False,|jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Moraj|,|None|,|moraj|,|Moraj|,|Moraj|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|te|,|Te|,|te|,|Te|,|Te|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Közbeszólás|,|közbeszólás|,|közbeszólás|,|Közbeszólások|,|Közbeszólások|
False,|közt|,|None|,|közt|,|köztük|,|köztük|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|Hangosítás|,|hangosítás|,|hangosítás|,|Hangosítás|,|Hangosítás|
False,|há|,|None|,|há|,|Há|,|Há|
False,|mé|,|None|,|mé|,|mé|,|mé|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|tőle|,|ő|,|ő|,|tőle|,|tőle|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|mi|,|ami|,|mi|,|Mit|,|Mit|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Navracsics|,|None|,|Navracsics|,|Navracsics|,|Navracsics|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|öné|,|None|,|ön|,|öné|,|öné|
False,|Koloman|,|None|,|Koloman|,|Koloman|,|Koloman|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|BRENNER|,|Brenner|,|Brenner|,|BRENNER|,|BRENNER|
False,|KOLOMAN|,|None|,|KOLOMAN|,|KOLOMAN|,|KOLOMAN|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
