huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
True,|áras|,|áras|,|áras|,|áras|,|áras|
True,|üzemanyag|,|üzemanyag|,|üzemanyag|,|üzemanyaggal|,|üzemanyaggal|
True,|megtankol|,|megtankol|,|megtankol|,|megtankolni|,|megtankolni|
False,|.|,|None|,|.|,|.|,|.|
True,|úgyhogy|,|úgyhogy|,|úgyhogy|,|Úgyhogy|,|Úgyhogy|
True,|javasol|,|javasol|,|javasol|,|javaslom|,|javaslom|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|tesz|,|tesz|,|tesz|,|tegyék|,|tegyék|
False,|ő|,|ő|,|bele|,|bele|,|bele|
True,|a|,|a|,|a|,|a|,|a|
True,|következő|,|következő|,|következő|,|következő|,|következő|
True,|évi|,|évi|,|évi|,|évi|,|évi|
True,|költségvetés|,|költségvetés|,|költségvetés|,|költségvetésbe|,|költségvetésbe|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|még|,|még|,|még|,|még|,|még|
True,|egyszer|,|egyszer|,|egyszer|,|egyszer|,|egyszer|
True,|szeret|,|szeret|,|szeret|,|szeretném|,|szeretném|
False,|jelez|,|jelezik|,|jelez|,|jelezni|,|jelezni|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|költségvetési|,|költségvetési|,|költségvetési|,|költségvetési|,|költségvetési|
True,|tétel|,|tétel|,|tétel|,|tételként|,|tételként|
True,|értelmezhetetlen|,|értelmezhetetlen|,|értelmezhetetlen|,|értelmezhetetlen|,|értelmezhetetlen|
True,|2|,|2|,|2|,|2|,|2|
True,|milliárd|,|milliárd|,|milliárd|,|milliárd|,|milliárd|
True,|forint|,|forint|,|forint|,|forintot|,|forintot|
False,|.|,|None|,|.|,|.|,|.|
True,|úgyhogy|,|úgyhogy|,|úgyhogy|,|Úgyhogy|,|Úgyhogy|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|tud|,|tud|,|tud|,|tudom|,|tudom|
True,|elfogad|,|elfogad|,|elfogad|,|elfogadni|,|elfogadni|
True,|a|,|a|,|a|,|a|,|a|
True,|válasz|,|válasz|,|válasz|,|válaszát|,|válaszát|
False,|.|,|None|,|.|,|.|,|.|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
False,|.|,|None|,|.|,|.|,|.|
False,|(|,|None|,|(|,|(|,|(|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
True,|a|,|a|,|a|,|a|,|a|
True,|DK|,|DK|,|DK|,|DK|,|DK|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
True,|és|,|és|,|és|,|és|,|és|
True,|az|,|az|,|az|,|az|,|az|
True,|MSZP|,|MSZP|,|MSZP|,|MSZP|,|MSZP|
True,|sor|,|sor|,|sor|,|soraiban|,|soraiban.|
huspacy,|.|,|None|,,|.|,
False,|)|,|None|,|)|,|)|,|)|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|:|,|None|,|:|,|:|,|:|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
True,|szép|,|szép|,|szép|,|szépen|,|szépen|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|Szabó|,|Szabó|,|Szabó|,|Szabó|,|Szabó|
True,|képviselő|,|képviselő|,|képviselő|,|képviselő|,|képviselő|
True,|úr|,|úr|,|úr|,|úr|,|úr|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|határozathozatal|,|határozathozatal|,|határozathozatal|,|határozathozatalra|,|határozathozatalra|
True,|a|,|a|,|a|,|a|,|a|
True,|holnapi|,|holnapi|,|holnapi|,|holnapi|,|holnapi|
True,|ülésnap|,|ülésnap|,|ülésnap|,|ülésnapunkon|,|ülésnapunkon|
True,|kerül|,|kerül|,|kerül|,|kerül|,|kerül|
True,|sor|,|sor|,|sor|,|sor|,|sor|
False,|.|,|None|,|.|,|.|,|.|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|!|,|None|,|!|,|!|,|!|
False,|Novák|,|Novák|,|Nova|,|Novák|,|Novák|
False,|Előd|,|Előd|,|előd|,|Előd|,|Előd|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|mi|,|mi|,|mi|,|Mi|,|Mi|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
True,|képviselő|,|képviselő|,|képviselő|,|képviselője|,|képviselője|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|interpelláció|,|interpelláció|,|interpelláció|,|interpellációt|,|interpellációt|
True,|nyújt|,|nyújt|,|nyújt|,|nyújtott|,|nyújtott|
False,|be|,|None|,|be|,|be|,|be|
True,|az|,|az|,|az|,|az|,|az|
True,|agrárminiszter|,|agrárminiszter|,|agrárminiszter|,|agrárminiszter|,|agrárminiszter|
True,|úr|,|úr|,|úr|,|úrhoz|,|úrhoz|
False,|:|,|None|,|:|,|:|,|:|
False,|„|,|None|,|„|,|„|,|„|
True,|mi|,|mi|,|mi|,|Mi|,|Mi|
True,|lesz|,|lesz|,|lesz|,|lesz|,|lesz|
True,|a|,|a|,|a|,|a|,|a|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
False,|elszaboltált|,|None|,|elszaboltált|,|elszaboltált|,|elszaboltált|
True,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|
True,|földprogram|,|földprogram|,|földprogram|,|földprogramjából|,|földprogramjából|
False,|?|,|None|,|?|,|?|,|?|
False,|”|,|None|,|”|,|”|,|”|
True,|cím|,|cím|,|cím|,|címmel|,|címmel|
False,|.|,|None|,|.|,|.|,|.|
False,|Novák|,|Novák|,|Nova|,|Novák|,|Novák|
False,|Előd|,|Előd|,|előd|,|Előd|,|Előd|
True,|képviselő|,|képviselő|,|képviselő|,|képviselő|,|képviselő|
True,|úr|,|úr|,|úr|,|urat|,|urat|
False,|illet|,|illik|,|illet|,|illeti|,|illeti|
True,|a|,|a|,|a|,|a|,|a|
True,|szó|,|szó|,|szó|,|szó|,|szó|
False,|.|,|None|,|.|,|.|,|.|
False,|NOVÁK|,|Novák|,|Novák|,|NOVÁK|,|NOVÁK|
False,|ELŐD|,|None|,|előd|,|ELŐD|,|ELŐD|
False,|(|,|None|,|(|,|(|,|(|
True,|mi|,|mi|,|mi|,|Mi|,|Mi|
True,|haza|,|haza|,|haza|,|Hazánk|,|Hazánk|
False,|):|,|None|,|):|,|):|,|):|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
True,|a|,|a|,|a|,|a|,|a|
True,|szó|,|szó|,|szó|,|szót|,|szót|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|elnök|,|elnök|,|elnök|,|elnök|,|elnök|
True,|úr|,|úr|,|úr|,|úr|,|úr|
False,|.|,|None|,|.|,|.|,|.|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|!|,|None|,|!|,|!|,|!|
True,|demográfiai|,|demográfiai|,|demográfiai|,|Demográfiai|,|Demográfiai|
True,|földprogram|,|földprogram|,|földprogram|,|földprogramot|,|földprogramot|
True,|szorgalmaz|,|szorgalmaz|,|szorgalmaz|,|szorgalmaz|,|szorgalmaz|
True,|a|,|a|,|a|,|a|,|a|
True,|mi|,|mi|,|mi|,|Mi|,|Mi|
False,|Hazánk|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
True,|az|,|az|,|az|,|az|,|az|
False,|eziránt|,|None|,|eziránt|,|eziránt|,|eziránt|
True,|fogékony|,|fogékony|,|fogékony|,|fogékony|,|fogékony|
True,|fiatal|,|fiatal|,|fiatal|,|fiatal|,|fiatal|
True,|pár|,|pár|,|pár|,|párok|,|párok|
True,|föld|,|föld|,|föld|,|földhöz|,|földhöz|
True,|juttatás|,|juttatás|,|juttatás|,|juttatása|,|juttatása|
True,|érdek|,|érdek|,|érdek|,|érdekében|,|érdekében|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|miután|,|None|,|miután|,|miután|,|miután|
True,|ez|,|ez|,|ez|,|ezt|,|ezt|
True,|hiába|,|hiába|,|hiába|,|hiába|,|hiába|
True,|hirdet|,|hirdet|,|hirdet|,|hirdette|,|hirdette|
True,|meg|,|meg|,|meg|,|meg|,|meg|
True,|a|,|a|,|a|,|a|,|a|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
True,|a|,|a|,|a|,|a|,|a|
False,|„|,|None|,|„|,|„|,|„|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Vidékstratégia|,|None|,|vidékstratégia|,|Vidékstratégia|,|Vidékstratégia|
False,|2012-2020|,|None|,|2012-2020|,|2012-2020|,|2012-2020|
False,|”|,|None|,|”|,|”|,|”|
True,|című|,|című|,|című|,|című|,|című|
True,|program|,|program|,|program|,|programjában|,|programjában|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|semmi|,|semmi|,|semmi|,|semmi|,|semmi|
True,|sem|,|sem|,|sem|,|sem|,|sem|
True,|valósul|,|valósul|,|valósul|,|valósult|,|valósult|
True,|meg|,|meg|,|meg|,|meg|,|meg|
False,|belőle|,|ő|,|ő|,|belőle|,|belőle|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|sőt|,|sőt|,|sőt|,|sőt|,|sőt|
False,|e|,|None|,|e|,|e|,|e|
True,|kitűnő|,|kitűnő|,|kitűnő|,|kitűnő|,|kitűnő|
True,|javaslat|,|javaslat|,|javaslat|,|javaslatot|,|javaslatot|
True,|előterjesztő|,|előterjesztő|,|előterjesztő|,|előterjesztő|,|előterjesztő|
True,|dr.|,|dr.|,|dr.|,|dr.|,|dr.|
True,|Ángyán|,|Ángyán|,|Ángyán|,|Ángyán|,|Ángyán|
True,|József|,|József|,|József|,|József|,|József|
True,|államtitkár|,|államtitkár|,|államtitkár|,|államtitkárt|,|államtitkárt|
False,|is|,|None|,|is|,|is|,|is|
False,|lemondat|,|lemond|,|lemond|,|lemondatták|,|lemondatták|
False,|.|,|None|,|.|,|.|,|.|
True,|hogy|,|hogy|,|hogy|,|Hogy|,|Hogy|
True,|ő|,|ő|,|ő|,|ő|,|ő|
False,|azután|,|None|,|azután|,|azután|,|azután|
True,|beáll|,|beáll|,|beáll|,|beállt|,|beállt|
True,|a|,|a|,|a|,|a|,|a|
True,|balliberális|,|balliberális|,|balliberális|,|balliberálisok|,|balliberálisok|
True,|közé|,|közé|,|közé|,|közé|,|közé|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|az|,|az|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
True,|az|,|az|,|az|,|az|,|az|
True,|ő|,|ő|,|ő|,|ő|,|ő|
False,|szégyenük|,|szégyen|,|szégyen|,|szégyenük|,|szégyenük|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|e|,|None|,|e|,|e|,|e|
True,|kitűnő|,|kitűnő|,|kitűnő|,|kitűnő|,|kitűnő|
True,|program|,|program|,|program|,|program|,|program|
True,|elmaradás|,|elmaradás|,|elmaradás|,|elmaradása|,|elmaradása|
True,|viszont|,|viszont|,|viszont|,|viszont|,|viszont|
True,|a|,|a|,|a|,|a|,|a|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
True,|felelősség|,|felelősség|,|felelősség|,|felelőssége|,|felelőssége|
False,|.|,|None|,|.|,|.|,|.|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
True,|mi|,|mi|,|mi|,|mi|,|mi|
True,|kell|,|kell|,|kell|,|kell|,|kell|
True,|most|,|most|,|most|,|most|,|most|
False,|újraéless|,|újraéleszt|,|újraéleszt|,|újraélesszük|,|újraélesszük|
False,|e|,|None|,|e|,|e|,|e|
True,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|
True,|földprogram|,|földprogram|,|földprogram|,|földprogramot|,|földprogramot|
True,|a|,|a|,|a|,|a|,|a|
False,|24.|,|24|,|24|,|24.|,|24.|
True,|óra|,|óra|,|óra|,|órában|,|órában|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hiszen|,|hiszen|,|hiszen|,|hiszen|,|hiszen|
True,|vidék|,|vidék|,|vidék|,|vidéken|,|vidéken|
True,|különösen|,|különösen|,|különösen|,|különösen|,|különösen|
True,|aggasztó|,|aggasztó|,|aggasztó|,|aggasztó|,|aggasztó|
True,|a|,|a|,|a|,|a|,|a|
True,|cigányság|,|cigányság|,|cigányság|,|cigányság|,|cigányság|
True,|népességrobbanás|,|népességrobbanás|,|népességrobbanás|,|népességrobbanása|,|népességrobbanása|
False,|(|,|None|,|(|,|(|,|(|
True,|Gelencsér|,|Gelencsér|,|Gelencsér|,|Gelencsér|,|Gelencsér|
True,|Ferenc|,|Ferenc|,|Ferenc|,|Ferenc|,|Ferenc|
True,|összecsap|,|összecsap|,|összecsap|,|összecsapja|,|összecsapja|
True,|a|,|a|,|a|,|a|,|a|
True,|kéz|,|kéz|,|kéz|,|kezét|,|kezét.|
huspacy,|.|,|None|,,|.|,
False,|)|,|None|,|)|,|)|,|)|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
True,|a|,|a|,|a|,|a|,|a|
True,|dolgos|,|dolgos|,|dolgos|,|dolgos|,|dolgos|
True,|magyarság|,|magyarság|,|magyarság|,|magyarságnak|,|magyarságnak|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|nyújt|,|nyújt|,|nyújt|,|nyújt|,|nyújt|
False,|életter|,|élettér|,|élettér|,|életteret|,|életteret|
True,|a|,|a|,|a|,|a|,|a|
True,|kormány|,|kormány|,|kormány|,|kormány|,|kormány|
False,|.|,|None|,|.|,|.|,|.|
False,|„|,|None|,|„|,|„|,|„|
True,|a|,|a|,|a|,|A|,|A|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|vidék|,|vidék|,|vidék|,|vidék|,|vidék|
True,|alkotmány|,|alkotmány|,|alkotmány|,|alkotmánya|,|alkotmánya|
False,|”|,|None|,|”|,|”|,|”|
False,|alcímű|,|None|,|alcímű|,|alcímű|,|alcímű|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|kormányprogram|,|kormányprogram|,|kormányprogram|,|kormányprogram|,|kormányprogram|
True,|rész|,|rész|,|rész|,|részét|,|részét|
True,|képező|,|képező|,|képező|,|képező|,|képező|
True,|dokumentum|,|dokumentum|,|dokumentum|,|dokumentumot|,|dokumentumot|
True,|hivatalos|,|hivatalos|,|hivatalos|,|hivatalosan|,|hivatalosan|
True,|nem|,|nem|,|nem|,|nem|,|nem|
False,|helyez|,|helyezik|,|helyez|,|helyezték|,|helyezték|
True,|hatály|,|hatály|,|hatály|,|hatályon|,|hatályon|
True,|kívül|,|kívül|,|kívül|,|kívül|,|kívül|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|de|,|de|,|de|,|de|,|de|
True,|a|,|a|,|a|,|a|,|a|
False,|kormany.hu|,|None|,|kormany.hu|,|kormany.hu|,|kormany.hu|
True,|oldal|,|oldal|,|oldal|,|oldalról|,|oldalról|
True,|csend|,|csend|,|csend|,|csendben|,|csendben|
True,|eltávolít|,|eltávolít|,|eltávolít|,|eltávolították|,|eltávolították|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|sőt|,|sőt|,|sőt|,|sőt|,|sőt|
True,|maga|,|maga|,|maga|,|maga|,|maga|
True,|a|,|a|,|a|,|a|,|a|
False,|videkstrategia.kormany.hu|,|None|,|videkstrategia.kormany.hu|,|videkstrategia.kormany.hu|,|videkstrategia.kormany.hu|
True,|oldal|,|oldal|,|oldal|,|oldal|,|oldal|
True,|sem|,|sem|,|sem|,|sem|,|sem|
True,|létezik|,|létezik|,|létezik|,|létezik|,|létezik|
True,|már|,|már|,|már|,|már|,|már|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|a|,|a|,|a|,|a|,|a|
False,|más|,|None|,|más|,|más|,|más|
True,|név|,|név|,|név|,|néven|,|néven|
True,|fiatalgazda-életpályamodell|,|fiatalgazda-életpályamodell|,|fiatalgazda-életpályamodell|,|fiatalgazda-életpályamodell|,|fiatalgazda-életpályamodell|
True,|helyett|,|helyett|,|helyett|,|helyett|,|helyett|
True,|a|,|a|,|a|,|a|,|a|
True,|rendelkezés|,|rendelkezés|,|rendelkezés|,|rendelkezésre|,|rendelkezésre|
True,|álló|,|álló|,|álló|,|álló|,|álló|
True,|földalap|,|földalap|,|földalap|,|földalapok|,|földalapok|
True,|jelentős|,|jelentős|,|jelentős|,|jelentős|,|jelentős|
True,|hányad|,|hányad|,|hányad|,|hányadát|,|hányadát|
True,|kiárusít|,|kiárusít|,|kiárusít|,|kiárusította|,|kiárusította|
True,|az|,|az|,|az|,|az|,|az|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|saját|,|None|,|saját|,|saját|,|saját|
True,|klientúra|,|klientúra|,|klientúra|,|klientúrájának|,|klientúrájának|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|
True,|mutató|,|mutató|,|mutató|,|mutatók|,|mutatók|
True,|rendkívül|,|rendkívül|,|rendkívül|,|rendkívül|,|rendkívül|
True,|aggasztó|,|aggasztó|,|aggasztó|,|aggasztóak|,|aggasztóak|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|idéz|,|idéz|,|idéz|,|idézem|,|idézem|
True,|az|,|az|,|az|,|az|,|az|
True,|elszabotált|,|elszabotált|,|elszabotált|,|elszabotált|,|elszabotált|
True,|nemzeti|,|nemzeti|,|nemzeti|,|nemzeti|,|nemzeti|
False,|vidékstratégiá|,|vidékstratégia|,|vidékstratégia|,|vidékstratégiából|,|vidékstratégiából|
True,|az|,|az|,|az|,|az|,|az|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|frappáns|,|frappáns|,|frappáns|,|frappáns|,|frappáns|
True,|mondat|,|mondat|,|mondat|,|mondatait|,|mondatait|
False,|.|,|None|,|.|,|.|,|.|
True,|ha|,|ha|,|ha|,|Ha|,|Ha|
True,|haza|,|haza|,|haza|,|hazánkban|,|hazánkban|
True,|a|,|a|,|a|,|a|,|a|
True,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|
True,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|
True,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|
True,|tendencia|,|tendencia|,|tendencia|,|tendenciák|,|tendenciák|
True,|folytatódik|,|folytatódik|,|folytatódik|,|folytatódnak|,|folytatódnak|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|az|,|az|
True,|ország|,|ország|,|ország|,|ország|,|ország|
True,|lakosság|,|lakosság|,|lakosság|,|lakossága|,|lakossága|
True,|2050|,|2050|,|2050|,|2050-re|,|2050-re|
True,|7-8|,|7-8|,|7-8|,|7-8|,|7-8|
True,|millió|,|millió|,|millió|,|millió|,|millió|
True,|fő|,|fő|,|fő|,|főre|,|főre|
True,|csökken|,|csökken|,|csökken|,|csökken|,|csökken|
False,|.|,|None|,|.|,|.|,|.|
True,|az|,|az|,|az|,|Az|,|Az|
True,|ország|,|ország|,|ország|,|országon|,|országon|
True,|belül|,|belül|,|belül|,|belül|,|belül|
True,|különösen|,|különösen|,|különösen|,|különösen|,|különösen|
True,|kritikus|,|kritikus|,|kritikus|,|kritikus|,|kritikus|
True,|a|,|a|,|a|,|a|,|a|
True,|vidéki|,|vidéki|,|vidéki|,|vidéki|,|vidéki|
True,|térség|,|térség|,|térség|,|térségek|,|térségek|
True,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|,|demográfiai|
True,|helyzet|,|helyzet|,|helyzet|,|helyzete|,|helyzete|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|vidéki|,|vidéki|,|vidéki|,|vidéki|,|vidéki|
True,|térség|,|térség|,|térség|,|térségekben|,|térségekben|
True,|a|,|a|,|a|,|a|,|a|
True,|népesség|,|népesség|,|népesség|,|népesség|,|népesség|
True,|rövid|,|rövid|,|rövid|,|rövid|,|rövid|
True,|idő|,|idő|,|idő|,|időn|,|időn|
True,|belül|,|belül|,|belül|,|belül|,|belül|
True,|elöregszik|,|elöregszik|,|elöregszik|,|elöregszik|,|elöregszik|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|,|kedvezőtlen|
True,|folyamat|,|folyamat|,|folyamat|,|folyamatok|,|folyamatok|
True,|eredmény|,|eredmény|,|eredmény|,|eredményeként|,|eredményeként|
True,|a|,|a|,|a|,|a|,|a|
True,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|,|jelenlegi|
True,|gazdatársadalom|,|gazdatársadalom|,|gazdatársadalom|,|gazdatársadalomnak|,|gazdatársadalomnak|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|lesz|,|lesz|,|lesz|,|lesz|,|lesz|
True,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|
True,|utánpótlás|,|utánpótlás|,|utánpótlás|,|utánpótlása|,|utánpótlása|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|az|,|az|,|az|,|az|,|az|
True,|inaktív|,|inaktív|,|inaktív|,|inaktív|,|inaktív|
True,|réteg|,|réteg|,|réteg|,|rétegek|,|rétegek|
True,|arány|,|arány|,|arány|,|aránya|,|aránya|
True,|rendkívüli|,|rendkívüli|,|rendkívüli|,|rendkívüli|,|rendkívüli|
True,|teher|,|teher|,|teher|,|terheket|,|terheket|
True,|ró|,|ró|,|ró|,|ró|,|ró|
True,|az|,|az|,|az|,|az|,|az|
True,|aktív|,|aktív|,|aktív|,|aktív|,|aktív|
True,|réteg|,|réteg|,|réteg|,|rétegekre|,|rétegekre|
False,|.|,|None|,|.|,|.|,|.|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
True,|a|,|a|,|a|,|a|,|a|
True,|vidék|,|vidék|,|vidék|,|vidék|,|vidék|
True,|számára|,|számára|,|számára|,|számára|,|számára|
True,|kulcskérdés|,|kulcskérdés|,|kulcskérdés|,|kulcskérdés|,|kulcskérdés|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|hely|,|hely|,|hely|,|helyben|,|helyben|
False,|lesz|,|None|,|lesz|,|legyenek|,|legyenek|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
True,|fiatal|,|fiatal|,|fiatal|,|fiatalok|,|fiatalok|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|aki|,|aki|,|aki|,|akik|,|akik|
True,|a|,|a|,|a|,|a|,|a|
True,|vidéki|,|vidéki|,|vidéki|,|vidéki|,|vidéki|
True,|élet|,|élet|,|élet|,|élet|,|élet|
True,|mellett|,|mellett|,|mellett|,|mellett|,|mellett|
True,|a|,|a|,|a|,|a|,|a|
True,|gazdálkodás|,|gazdálkodás|,|gazdálkodás|,|gazdálkodást|,|gazdálkodást|
True,|választ|,|választ|,|választ|,|választják|,|választják|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|,|megfelelő|
True,|szám|,|szám|,|szám|,|számban|,|számban|
True,|vállal|,|vállal|,|vállal|,|vállalnak|,|vállalnak|
True,|gyermek|,|gyermek|,|gyermek|,|gyermekeket|,|gyermekeket|
False,|.|,|None|,|.|,|.|,|.|
False,|így|,|None|,|így|,|Így|,|Így|
False,|lesz|,|van|,|van|,|legyen|,|legyen|
False,|!|,|None|,|!|,|!|,|!|
True,|bár|,|bár|,|bár|,|Bár|,|Bár|
False,|így|,|None|,|így|,|így|,|így|
True,|lesz|,|lesz|,|lesz|,|lett|,|lett|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|!|,|None|,|!|,|!|,|!|
True,|de|,|de|,|de|,|De|,|De|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|ez|,|ez|,|ez|,|ezt|,|ezt|
True,|elszabotál|,|elszabotál|,|elszabotál|,|elszabotálták|,|elszabotálták|
False,|.|,|None|,|.|,|.|,|.|
False,|Hozzátesz|,|hozzátesz|,|hozzátesz|,|Hozzáteszem|,|Hozzáteszem|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|egyes|,|egyes|,|egyes|,|egyes|,|egyes|
True,|térség|,|térség|,|térség|,|térségek|,|térségek|
True,|kiürülés|,|kiürülés|,|kiürülés|,|kiürüléssel|,|kiürüléssel|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|illetve|,|illetve|,|illetve|,|illetve|,|illetve|
True,|súlyos|,|súlyos|,|súlyos|,|súlyos|,|súlyos|
True,|munkanélküliség|,|munkanélküliség|,|munkanélküliség|,|munkanélküliséggel|,|munkanélküliséggel|
True,|járó|,|járó|,|járó|,|járó|,|járó|
True,|szociális|,|szociális|,|szociális|,|szociális|,|szociális|
False,|gettók|,|gettó|,|gettó|,|gettókká|,|gettókká|
True,|válás|,|válás|,|válás|,|válással|,|válással|
True,|fenyeget|,|fenyeget|,|fenyeget|,|fenyegetnek|,|fenyegetnek|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|gazdálkodás|,|gazdálkodás|,|gazdálkodás|,|gazdálkodásból|,|gazdálkodásból|
True,|élő|,|élő|,|élő|,|élők|,|élők|
True,|átlagéletkor|,|átlagéletkor|,|átlagéletkor|,|átlagéletkora|,|átlagéletkora|
False,|is|,|None|,|is|,|is|,|is|
True,|folyamatos|,|folyamatos|,|folyamatos|,|folyamatosan|,|folyamatosan|
True,|emelkedik|,|emelkedik|,|emelkedik|,|emelkedik|,|emelkedik|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|s|,|s|,|s|,|s|,|s|
True,|ha|,|ha|,|ha|,|ha|,|ha|
True,|nincs|,|nincs|,|nincs|,|nincs|,|nincs|
True,|utánpótlás|,|utánpótlás|,|utánpótlás|,|utánpótlás|,|utánpótlás|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|hazai|,|hazai|,|hazai|,|hazai|,|hazai|
True,|élelmiszer-termelés|,|élelmiszer-termelés|,|élelmiszer-termelés|,|élelmiszer-termelés|,|élelmiszer-termelés|
False,|is|,|None|,|is|,|is|,|is|
True,|végleg|,|végleg|,|végleg|,|végleg|,|végleg|
False,|kicsúszhat|,|kicsúszik|,|kicsúszik|,|kicsúszhat|,|kicsúszhat|
True,|a|,|a|,|a|,|a|,|a|
