huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
False,False,|(cc)|,|COORD|,|képzünk|,|CONJ|,|megszűnt|,|és|,|és|
False,False,|(obl)|,|OBL|,|képzünk|,|ATT|,|miatt|,|agyelszívás|,|agyelszívás|
True,False,|(case)|,|MODE|,|agyelszívás|,|MODE|,|képzünk|,|miatt|,|miatt|
False,False,|(conj)|,|CONJ|,|megszűnt|,|COORD|,|és|,|képzünk|,|képzünk|
True,False,|(punct)|,|PUNCT|,|tudják|,|PUNCT|,|képzünk|,"|,|","|,|"
False,False,|(obl)|,|OBL|,|megtalálni|,|ATT|,|miatt|,|bérelőny|,|bérelőny|
True,False,|(case)|,|MODE|,|bérelőny|,|MODE|,|tudják|,|miatt|,|miatt|
True,False,|(acl)|,|ATT|,|embereket|,|ATT|,|képzünk|,|tudják|,|tudják|
True,False,|(punct)|,|PUNCT|,|megszűnt|,|PUNCT|,|.|,|.|,|.|
False,False,|(nmod:att)|,|ATT|,|közgazdász|,|NE|,|Piketty|,|Thomas|,|Thomas|
False,False,|(flat:name)|,|NE|,|Thomas|,|ATT|,|közgazdász|,|Piketty|,|Piketty|
True,False,|(punct)|,|PUNCT|,|számolta|,|PUNCT|,|mondta|,"|,|","|,|"
False,False,|(compound:preverb)|,|PREVERB|,|számolta|,|MODE|,|nemrég|,|ki|,|ki|
True,False,|(punct)|,|PUNCT|,|kap|,|PUNCT|,|számolta|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kap|,|CONJ|,|számolta|,|hogy|,|hogy|
False,False,|(amod:att)|,|ATT|,|pénzt|,|SUBJ|,|kap|,|amennyi|,|amennyi|
True,False,|(advcl)|,|ATT|,|számolta|,|ATT|,|hogy|,|kap|,|kap|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Uniótól|,|az|,|az|
False,False,|(punct)|,|PUNCT|,|kap|,|ATT|,|Uniótól|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|OBL|,|kap|,|Uniótól|,|Uniótól|
True,False,|(punct)|,|PUNCT|,|támogatásként|,|PUNCT|,|kap|,"|,|","|,|"
True,False,|(advmod:mode)|,|MODE|,|visznek|,|MODE|,|ki|,|is|,|is|
False,False,|(advcl)|,|ATT|,|számolta|,|COORD|,|kap|,|visznek|,|visznek|
False,False,|(nmod:att)|,|ATT|,|profitként|,|SUBJ|,|visznek|,|cégek|,|cégek|
True,False,|(punct)|,|PUNCT|,|mondta|,|PUNCT|,|.|,|.|,|.|
True,False,|(advmod:mode)|,|MODE|,|nullszaldós|,|MODE|,|egyenleg|,|Tulajdonképpen|,|Tulajdonképpen|
False,False,|(nsubj)|,|SUBJ|,|nullszaldós|,|DET|,|egyenleg|,|ez|,|ez|
False,False,|(nmod:att)|,|ATT|,|nullszaldós|,|ROOT|,|egyenleg|,|egyenleg|,|egyenleg|
False,False,|(ROOT)|,|ROOT|,|nullszaldós|,|ATT|,|egyenleg|,|nullszaldós|,|nullszaldós|
True,False,|(punct)|,|PUNCT|,|nullszaldós|,|PUNCT|,|.|,|.|,|.|
False,False,|(nsubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|COORD|,|az|,|helyzet|,|helyzet|
False,False,|(punct)|,|PUNCT|,|HEAD IS WHITESPACE!|,|ROOT|,|az|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|volt|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|volt|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|ATT|,|hogy|,|volt|,|volt|
False,False,|(punct)|,|PUNCT|,|’|,|ATT|,|óta|,|90|,|90|
False,False,|(case)|,|MODE|,|90|,|TFROM|,|volt|,|óta|,|óta|
True,False,|(obl)|,|OBL|,|90|,|OBL|,|volt|,|arra|,|arra|
True,False,|(punct)|,|PUNCT|,|kiárusítsa|,|PUNCT|,|volt|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kiárusítsa|,|CONJ|,|volt|,|hogy|,|hogy|
False,False,|(ccomp:obj)|,|OBJ|,|90|,|ATT|,|hogy|,|kiárusítsa|,|kiárusítsa|
True,False,|(punct)|,|PUNCT|,|beengedje|,|PUNCT|,|kiárusítsa|,"|,|","|,|"
False,False,|(ccomp:obl)|,|OBL|,|volt|,|COORD|,|kiárusítsa|,|beengedje|,|beengedje|
True,False,|(punct)|,|PUNCT|,|megnyissa|,|PUNCT|,|beengedje|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|megnyissa|,|CONJ|,|beengedje|,|és|,|és|
False,False,|(mark)|,|DEP|,|megnyissa|,|COORD|,|és|,|hogy|,|hogy|
False,False,|(conj)|,|CONJ|,|beengedje|,|ATT|,|hogy|,|megnyissa|,|megnyissa|
False,False,|(nsubj)|,|SUBJ|,|megnyissa|,|ATT|,|előtt|,|áruk|,|áruk|
False,False,|(cc)|,|COORD|,|tőke|,|CONJ|,|áruk|,|és|,|és|
False,False,|(conj)|,|CONJ|,|áruk|,|COORD|,|és|,|tőke|,|tőke|
True,False,|(case)|,|MODE|,|áruk|,|MODE|,|megnyissa|,|előtt|,|előtt|
True,False,|(punct)|,|PUNCT|,|HEAD IS WHITESPACE!|,|PUNCT|,|.|,|.|,|.|
False,False,|(nsubj)|,|SUBJ|,|az|,|ATT|,|korlátozása|,|probléma|,|probléma|
True,False,|(punct)|,|PUNCT|,|volt|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|volt|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(nmod:att)|,|ATT|,|korlátozása|,|DAT|,|volt|,|folyamatnak|,|folyamatnak|
False,False,|(ccomp:pred)|,|PRED|,|az|,|ATT|,|hogy|,|volt|,|volt|
True,False,|(punct)|,|PUNCT|,|az|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|gondoljuk|,|PUNCT|,|Mi|,"|,|","|,|"
False,False,|(nsubj)|,|SUBJ|,|gondoljuk|,|COORD|,|Mi|,|zöldek|,|zöldek|
True,False,|(punct)|,|PUNCT|,|kéne|,|PUNCT|,|gondoljuk|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kéne|,|CONJ|,|gondoljuk|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|használni|,|ATT|,|helyett|,|elve|,|elve|
True,False,|(case)|,|MODE|,|elve|,|MODE|,|lehetne|,|helyett|,|helyett|
True,False,|(punct)|,|PUNCT|,|alapja|,|PUNCT|,|lehetne|,"|,|","|,|"
True,False,|(nsubj)|,|SUBJ|,|alapja|,|SUBJ|,|kéne|,|amely|,|amely|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Unió|,|az|,|az|
True,False,|(nmod:att)|,|ATT|,|alapja|,|ATT|,|Unió|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|ATT|,|alapja|,|Unió|,|Unió|
True,False,|(punct)|,|PUNCT|,|elvét|,|PUNCT|,|alapja|,"|,|","|,|"
False,False,|(obj)|,|OBJ|,|használni|,|COORD|,|alapja|,|elvét|,|elvét|
False,False,|(ccomp:obj)|,|OBJ|,|gondoljuk|,|ATT|,|lehetne|,|kéne|,|kéne|
True,False,|(punct)|,|PUNCT|,|lehetne|,|PUNCT|,|kéne|,"|,|","|,|"
False,False,|(nsubj)|,|SUBJ|,|lehetne|,|ATT|,|alapján|,|elve|,|elve|
False,False,|(conj)|,|CONJ|,|kéne|,|ATT|,|hogy|,|lehetne|,|lehetne|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Uniót|,|egy|,|egy|
True,False,|(amod:att)|,|ATT|,|Európai|,|ATT|,|Uniót|,|olyan|,|olyan|
False,False,|(obl)|,|OBL|,|felépíteni|,|ATT|,|Uniót|,|Európai|,|Európai|
True,False,|(punct)|,|PUNCT|,|áll|,|PUNCT|,|lehetne|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|felépíteni|,|ATT|,|lehetne|,|áll|,|áll|
True,False,|(punct)|,|PUNCT|,|gondoljuk|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|természetért|,|PUNCT|,|felelősség|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|felelősség|,|PUNCT|,|természetért|,"|,|","|,|"
True,False,|(det)|,|DET|,|felelősség|,|DET|,|Földért|,|a|,|a|
False,False,|(conj)|,|CONJ|,|felelősség|,|COORD|,|természetért|,|felelősség|,|felelősség|
False,False,|(cc)|,|COORD|,|társadalomért|,|CONJ|,|felelősség|,|és|,|és|
False,False,|(conj)|,|CONJ|,|felelősség|,|OBL|,|való|,|társadalomért|,|társadalomért|
False,False,|(ROOT)|,|ROOT|,|felelősség|,|COORD|,|és|,|felelősség|,|felelősség|
True,False,|(punct)|,|PUNCT|,|felelősség|,|PUNCT|,|.|,|.|,|.|
True,False,|(nsubj)|,|SUBJ|,|aktualitása|,|SUBJ|,|ennek|,|Mi|,|Mi|
False,False,|(nmod:att)|,|ATT|,|aktualitása|,|ROOT|,|ennek|,|ennek|,|ennek|
False,False,|(ROOT)|,|ROOT|,|aktualitása|,|COORD|,|ennek|,|aktualitása|,|aktualitása|
True,False,|(punct)|,|PUNCT|,|aktualitása|,|PUNCT|,|?|,|?|,|?|
True,False,|(advmod:mode)|,|MODE|,|jelentette|,|MODE|,|be|,|is|,|is|
True,False,|(punct)|,|PUNCT|,|kerül|,|PUNCT|,|jelentette|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kerül|,|CONJ|,|jelentette|,|hogy|,|hogy|
True,False,|(advmod:mode)|,|MODE|,|kerül|,|MODE|,|tagállamával|,|éppen|,|éppen|
True,False,|(det)|,|DET|,|Egyesült|,|DET|,|Államokkal|,|az|,|az|
True,False,|(nmod:att)|,|ATT|,|tagállamával|,|ATT|,|Államokkal|,|Egyesült|,|Egyesült|
False,False,|(flat:name)|,|NE|,|Egyesült|,|OBL|,|növelni|,|Államokkal|,|Államokkal|
False,False,|(cc)|,|COORD|,|Európai|,|CONJ|,|Államokkal|,|és|,|és|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Unió|,|az|,|az|
False,False,|(conj)|,|CONJ|,|Egyesült|,|ATT|,|Unió|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|COORD|,|és|,|Unió|,|Unió|
False,False,|(cc)|,|COORD|,|tagállamával|,|MODE|,|kerül|,|is|,|is|
False,False,|(ccomp:obj)|,|OBJ|,|jelentette|,|ATT|,|hogy|,|kerül|,|kerül|
True,False,|(punct)|,|PUNCT|,|elérje|,|PUNCT|,|kerül|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|elérje|,|CONJ|,|kerül|,|hogy|,|hogy|
True,False,|(advcl)|,|ATT|,|kerül|,|ATT|,|hogy|,|elérje|,|elérje|
True,False,|(punct)|,|PUNCT|,|Audinak|,|PUNCT|,|elérje|,"|,|","|,|"
True,False,|(iobj)|,|DAT|,|elérje|,|DAT|,|tudják|,|Audinak|,|Audinak|
False,False,|(cc)|,|COORD|,|tudják|,|CONJ|,|Audinak|,|és|,|és|
False,False,|(obl)|,|OBL|,|növelni|,|COORD|,|és|,|multinak|,|multinak|
False,False,|(compound:preverb)|,|PREVERB|,|növelni|,|NEG|,|tudják|,|ne|,|ne|
True,False,|(punct)|,|PUNCT|,|látjuk|,|PUNCT|,|.|,|.|,|.|
True,False,|(obj)|,|OBJ|,|önök|,|OBJ|,|fognak|,|Amit|,|Amit|
False,False,|(ROOT)|,|ROOT|,|önök|,|SUBJ|,|fognak|,|önök|,|önök|
False,False,|(aux)|,|AUX|,|beállítani|,|ATT|,|szól|,|fognak|,|fognak|
True,False,|(xcomp)|,|INF|,|önök|,|INF|,|fognak|,|beállítani|,|beállítani|
True,False,|(punct)|,|PUNCT|,|kérdése|,|PUNCT|,|fognak|,"|,|","|,|"
False,False,|(conj)|,|CONJ|,|beállítani|,|SUBJ|,|szól|,|kérdése|,|kérdése|
True,False,|(advmod)|,|NEG|,|szól|,|NEG|,|szuverenitásról|,|nem|,|nem|
False,False,|(conj)|,|CONJ|,|beállítani|,|ROOT|,|szól|,|szól|,|szól|
True,False,|(punct)|,|PUNCT|,|arról|,|PUNCT|,|szól|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|arról|,|CONJ|,|szól|,|hanem|,|hanem|
False,False,|(obl)|,|OBL|,|szól|,|COORD|,|hanem|,|arról|,|arról|
True,False,|(punct)|,|PUNCT|,|cégeknek|,|PUNCT|,|arról|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|cégeknek|,|CONJ|,|arról|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|szól|,|DAT|,|idehoztak|,|cégeknek|,|cégeknek|
True,False,|(punct)|,|PUNCT|,|idehoztak|,|PUNCT|,|cégeknek|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|cégeknek|,|ATT|,|hogy|,|idehoztak|,|idehoztak|
True,False,|(punct)|,|PUNCT|,|kivettek|,|PUNCT|,|idehoztak|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|kelljen|,|ATT|,|idehoztak|,|kivettek|,|kivettek|
False,False,|(obl)|,|OBL|,|kelljen|,|ATT|,|alól|,|terhe|,|terhe|
False,False,|(case)|,|MODE|,|terhe|,|FROM|,|kivettek|,|alól|,|alól|
True,False,|(obl)|,|OBL|,|megemelniük|,|OBL|,|kivettek|,|keretében|,|keretében|
True,False,|(punct)|,|PUNCT|,|kelljen|,|PUNCT|,|kivettek|,"|,|","|,|"
False,False,|(compound:preverb)|,|PREVERB|,|megemelniük|,|NEG|,|kelljen|,|ne|,|ne|
False,False,|(ccomp:obl)|,|OBL|,|idehoztak|,|COORD|,|kivettek|,|kelljen|,|kelljen|
True,False,|(punct)|,|PUNCT|,|önök|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|kiszolgálják|,|PUNCT|,|épül|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kiszolgálják|,|CONJ|,|épül|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|épül|,|ATT|,|hogy|,|kiszolgálják|,|kiszolgálják|
False,False,|(obl)|,|OBL|,|szavaz|,|ATT|,|szerint|,|érdekei|,|érdekei|
True,False,|(case)|,|MODE|,|érdekei|,|MODE|,|szavaz|,|szerint|,|szerint|
False,False,|(acl)|,|ATT|,|adóterhe|,|COORD|,|épül|,|szavaz|,|szavaz|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|kancellárral|,|kancellárral|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|százalékban|,|százalékban|
False,False,|(punct)|,|PUNCT|,"|,|",|OBL|,|vagyunk|,|módon|,|módon|
True,False,|(punct)|,|PUNCT|,|Rétvári|,|PUNCT|,|Bence|,|(|,|(|
False,False,|(parataxis)|,|DEP|,"|,|",|ATT|,|Bence|,|Rétvári|,|Rétvári|
False,False,|(flat:name)|,|NE|,|Rétvári|,|APPEND|,|vagyunk|,|Bence|,|Bence|
True,False,|(punct)|,|PUNCT|,|Európa-pártiak|,|PUNCT|,|Bence|,|:|,|:|
False,False,|(list)|,|DEP|,|Rétvári|,|PRED|,|vagyunk|,|Európa-pártiak|,|Európa-pártiak|
False,False,|(cop)|,|AUX|,|Rétvári|,|COORD|,|szavaz|,|vagyunk|,|vagyunk|
False,False,|(cc)|,|COORD|,|Európa-ellenesek|,|CONJ|,|Európa-pártiak|,|vagy|,|vagy|
False,False,|(conj)|,|CONJ|,|Rétvári|,|COORD|,|vagy|,|Európa-ellenesek|,|Európa-ellenesek|
False,False,|(flat:name)|,|NE|,|Rétvári|,|PUNCT|,|vagyunk|,|?|,|?|
True,False,|(punct)|,|PUNCT|,|Rétvári|,|PUNCT|,|Európa-pártiak|,|)|,|)|
True,False,|(punct)|,|PUNCT|,|elérnek|,|PUNCT|,|vagyunk|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|elérnek|,|CONJ|,|vagyunk|,|és|,|és|
False,False,|(conj)|,|CONJ|,|kiszolgálják|,|COORD|,|és|,|elérnek|,|elérnek|
True,False,|(punct)|,|PUNCT|,|nőjön|,|PUNCT|,|elérnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|nőjön|,|CONJ|,|elérnek|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|elérnek|,|ATT|,|hogy|,|nőjön|,|nőjön|
True,False,|(punct)|,|PUNCT|,|épül|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|azonban|,|PUNCT|,|egyetértenek|,"|,|","|,|"
True,False,|(obl)|,|OBL|,|azonban|,|OBL|,|értenek|,|azzal|,|azzal|
True,False,|(conj)|,|CONJ|,|egyetértenek|,|CONJ|,|értenek|,|azonban|,|azonban|
True,False,|(advmod)|,|NEG|,|elutasítják|,|NEG|,|értenek|,|nem|,|nem|
True,False,|(punct)|,|PUNCT|,|elutasítják|,|PUNCT|,|nem|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|elutasítják|,|CONJ|,|nem|,|hogy|,|hogy|
False,False,|(conj)|,|CONJ|,|egyetértenek|,|ATT|,|hogy|,|elutasítják|,|elutasítják|
True,False,|(punct)|,|PUNCT|,|fontosabb|,|PUNCT|,|értenek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fontosabb|,|CONJ|,|értenek|,|hogy|,|hogy|
True,False,|(advcl)|,|ATT|,|értenek|,|ATT|,|hogy|,|fontosabb|,|fontosabb|
True,False,|(punct)|,|PUNCT|,|fizessen|,|PUNCT|,|fontosabb|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fizessen|,|COORD|,|hogy|,|hogy|,|hogy|
False,False,|(nmod:att)|,|ATT|,|adót|,|SUBJ|,|fizessen|,|Audi|,|Audi|
True,False,|(amod:att)|,|ATT|,|társasági|,|ATT|,|adót|,|százalékos|,|százalékos|
False,False,|(csubj)|,|SUBJ|,|fontosabb|,|ATT|,|hogy|,|fizessen|,|fizessen|
True,False,|(punct)|,|PUNCT|,|az|,|PUNCT|,|fizessen|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|az|,|CONJ|,|fizessen|,|mint|,|mint|
False,False,|(dep)|,|DEP|,|fontosabb|,|ATT|,|mint|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|mondjuk|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|az|,|ATT|,|hogy|,|mondjuk|,|mondjuk|
True,False,|(punct)|,|PUNCT|,|megemeljék|,|PUNCT|,|mondjuk|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|egyetértenek|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|beállítani|,|PUNCT|,|szól|,"|,|","|,|"
True,False,|(obj)|,|OBJ|,|beállítani|,|OBJ|,|fognak|,|amit|,|amit|
True,False,|(nsubj)|,|SUBJ|,|beállítani|,|SUBJ|,|fognak|,|önök|,|önök|
True,False,|(nmod:obl)|,|OBL|,|vitának|,|OBL|,|beállítani|,|módon|,|módon|
False,False,|(aux)|,|AUX|,|beállítani|,|ATT|,|szól|,|fognak|,|fognak|
False,False,|(acl)|,|ATT|,|vita|,|INF|,|fognak|,|beállítani|,|beállítani|
True,False,|(punct)|,|PUNCT|,|szól|,|PUNCT|,|fognak|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|kell|,|PUNCT|,|szól|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kell|,|CONJ|,|szól|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|kell|,|ATT|,|szerint|,|önök|,|önök|
True,False,|(case)|,|MODE|,|önök|,|MODE|,|vennie|,|szerint|,|szerint|
False,False,|(punct)|,|PUNCT|,|önök|,|DAT|,|kell|,|Magyarországnak|,|Magyarországnak|
False,False,|(ccomp:obl)|,|OBL|,|szól|,|ATT|,|hogy|,|kell|,|kell|
True,False,|(punct)|,|PUNCT|,|szedje|,|PUNCT|,|kell|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|szedje|,|CONJ|,|kell|,|hogy|,|hogy|
True,False,|(amod:att)|,|ATT|,|pénzt|,|ATT|,|legkevesebb|,|lehető|,|lehető|
False,False,|(ccomp:obj)|,|OBJ|,|vennie|,|ATT|,|hogy|,|szedje|,|szedje|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|szedje|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|cégektől|,|ATT|,|szedje|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|szól|,|PUNCT|,|.|,|.|,|.|
True,False,|(punct)|,|PUNCT|,|kivetnek|,|PUNCT|,|multiadók|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|kivetnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|kivetnek|,|ha|,|ha|
True,False,|(advcl)|,|ATT|,|kivetnek|,|ATT|,|ha|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|eltörpül|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(punct)|,|PUNCT|,|eltörpül|,|DET|,|mellett|,|a|,|a|
False,False,|(case)|,|MODE|,|a|,|COORD|,|mellett|,|mellett|,|mellett|
False,False,|(obl)|,|OBL|,|eltörpül|,|ATT|,|mellett|,|milliárd|,|milliárd|
False,False,|(case)|,|MODE|,|milliárd|,|LOCY|,|eltörpül|,|mellett|,|mellett|
True,False,|(punct)|,|PUNCT|,|szedtek|,|PUNCT|,|eltörpül|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|milliárd|,|ATT|,|eltörpül|,|szedtek|,|szedtek|
False,False,|(cc)|,|COORD|,|nagyvállalatoktól|,|NEG|,|be|,|sem|,|sem|
True,False,|(punct)|,|PUNCT|,|nagyvállalattól|,|PUNCT|,|nagyvállalatoktól|,"|,|","|,|"
False,False,|(advmod)|,|NEG|,|nagyvállalattól|,|CONJ|,|nagyvállalatoktól|,|sem|,|sem|
False,False,|(obl)|,|OBL|,|szedtek|,|COORD|,|sem|,|nagyvállalattól|,|nagyvállalattól|
True,False,|(punct)|,|PUNCT|,|multiadók|,|PUNCT|,|.|,|.|,|.|
False,False,|(mark)|,|DEP|,|megnézik|,|CONJ|,|mondjuk|,|Ha|,|Ha|
True,False,|(advcl)|,|ATT|,|látni|,|ATT|,|Ha|,|megnézik|,|megnézik|
True,False,|(punct)|,|PUNCT|,|leosztva|,|PUNCT|,|megnézik|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|leosztva|,|CONJ|,|megnézik|,|hogy|,|hogy|
False,False,|(advmod:mode)|,|MODE|,|megnézik|,|ATT|,|hogy|,|leosztva|,|leosztva|
True,False,|(punct)|,|PUNCT|,|teremtve|,|PUNCT|,|megnézik|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|teremtve|,|CONJ|,|megnézik|,|tehát|,|tehát|
True,False,|(obj)|,|OBJ|,|teremtve|,|OBJ|,|van|,|munkahelyet|,|munkahelyet|
False,False,|(conj)|,|CONJ|,|leosztva|,|MODE|,|van|,|teremtve|,|teremtve|
False,False,|(conj)|,|CONJ|,|leosztva|,|COORD|,|tehát|,|van|,|van|
False,False,|(cc)|,|COORD|,|mennyi|,|CONJ|,|nagyvállalatnak|,|és|,|és|
False,False,|(conj)|,|CONJ|,|nagyvállalatnak|,|COORD|,|és|,|mennyi|,|mennyi|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(conj)|,|CONJ|,|leosztva|,|ROOT|,|mondjuk|,|mondjuk|,|mondjuk|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(obl)|,|OBL|,|megnézik|,|DAT|,|mondjuk|,|fodrásznak|,|fodrásznak|
True,False,|(punct)|,|PUNCT|,|megnézik|,|PUNCT|,|mondjuk|,"|,|","|,|"
True,False,|(advmod:tlocy)|,|TLOCY|,|látni|,|TLOCY|,|fogják|,|akkor|,|akkor|
True,False,|(obj)|,|OBJ|,|fogják|,|OBJ|,|látni|,|azt|,|azt|
False,False,|(aux)|,|AUX|,|látni|,|ATT|,|mondjuk|,|fogják|,|fogják|
False,False,|(ROOT)|,|ROOT|,|látni|,|INF|,|fogják|,|látni|,|látni|
True,False,|(punct)|,|PUNCT|,|terhelik|,|PUNCT|,|fogják|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|terhelik|,|CONJ|,|fogják|,|hogy|,|hogy|
False,False,|(cc)|,|COORD|,|középvállalkozásokat|,|CONJ|,|kis-|,|és|,|és|
False,False,|(conj)|,|CONJ|,|kis-|,|COORD|,|és|,|középvállalkozásokat|,|középvállalkozásokat|
False,False,|(ccomp:obj)|,|OBJ|,|látni|,|ATT|,|hogy|,|terhelik|,|terhelik|
True,False,|(punct)|,|PUNCT|,|készülnek|,|PUNCT|,|terhelik|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|készülnek|,|CONJ|,|terhelik|,|és|,|és|
False,False,|(conj)|,|CONJ|,|terhelik|,|COORD|,|és|,|készülnek|,|készülnek|
True,False,|(punct)|,|PUNCT|,|megterheljék|,|PUNCT|,|készülnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|megterheljék|,|CONJ|,|készülnek|,|hogy|,|hogy|
False,False,|(advmod:tlocy)|,|TLOCY|,|megterheljék|,|MODE|,|jobban|,|még|,|még|
False,False,|(ccomp:obl)|,|OBL|,|készülnek|,|ATT|,|hogy|,|megterheljék|,|megterheljék|
True,False,|(punct)|,|PUNCT|,|nagyvállalatoknak|,|PUNCT|,|megterheljék|,"|,|","|,|"
False,False,|(punct)|,|PUNCT|,"|,|",|TLOCY|,|nagyvállalatoknak|,|közben|,|közben|
True,False,|(punct)|,|PUNCT|,|azoknak|,|PUNCT|,|nagyvállalatoknak|,"|,|","|,|"
False,False,|(conj)|,|CONJ|,|megterheljék|,|COORD|,|nagyvállalatoknak|,|azoknak|,|azoknak|
True,False,|(punct)|,|PUNCT|,|lenne|,|PUNCT|,|megterheljék|,"|,|","|,|"
True,False,|(acl)|,|ATT|,|azoknak|,|ATT|,|megterheljék|,|lenne|,|lenne|
True,False,|(punct)|,|PUNCT|,|növelik|,|PUNCT|,|lenne|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|folytatnak|,|PUNCT|,|növelik|,"|,|","|,|"
True,False,|(punct)|,|PUNCT|,|kelljen|,|PUNCT|,|folytatnak|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kelljen|,|CONJ|,|folytatnak|,|hogy|,|hogy|
False,False,|(cc)|,|COORD|,|többinek|,|CONJ|,|Audinak|,|és|,|és|
False,False,|(conj)|,|CONJ|,|Audinak|,|COORD|,|és|,|többinek|,|többinek|
False,False,|(ccomp:obl)|,|OBL|,|folytatnak|,|ATT|,|hogy|,|kelljen|,|kelljen|
True,False,|(punct)|,|PUNCT|,|látni|,|PUNCT|,|.|,|.|,|.|
True,False,|(advmod:mode)|,|MODE|,|faramuci|,|MODE|,|Azért|,|is|,|is|
True,False,|(punct)|,|PUNCT|,|megpróbálják|,|PUNCT|,|faramuci|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|megpróbálják|,|CONJ|,|faramuci|,|mert|,|mert|
True,False,|(obj)|,|OBJ|,|megpróbálják|,|OBJ|,|beállítani|,|lépésüket|,|lépésüket|
True,False,|(advcl)|,|ATT|,|faramuci|,|ATT|,|mert|,|megpróbálják|,|megpróbálják|
