huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
True,True,|(det)|,|DET|,|Tanács|,|DET|,|Tanács|,|a|,|a|
True,True,|(nmod:att)|,|ATT|,|ülésén|,|ATT|,|ülésén|,|Tanács|,|Tanács|
True,True,|(obl)|,|OBL|,|szavaz|,|OBL|,|szavaz|,|ülésén|,|ülésén|
True,True,|(punct)|,|PUNCT|,|szavaz|,|PUNCT|,|szavaz|,"|,|","|,|"
True,True,|(det)|,|DET|,|kancellárral|,|DET|,|kancellárral|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|kancellárral|,|ATT|,|kancellárral|,|német|,|német|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|kancellárral|,|kancellárral|
True,True,|(amod:att)|,|ATT|,|százalékban|,|ATT|,|százalékban|,|97|,|97|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|százalékban|,|százalékban|
True,True,|(amod:att)|,|ATT|,|módon|,|ATT|,|módon|,|megegyező|,|megegyező|
False,False,|(punct)|,|PUNCT|,"|,|",|OBL|,|vagyunk|,|módon|,|módon|
True,False,|(punct)|,|PUNCT|,|Rétvári|,|PUNCT|,|Bence|,|(|,|(|
False,False,|(parataxis)|,|DEP|,"|,|",|ATT|,|Bence|,|Rétvári|,|Rétvári|
False,False,|(flat:name)|,|NE|,|Rétvári|,|APPEND|,|vagyunk|,|Bence|,|Bence|
True,False,|(punct)|,|PUNCT|,|Európa-pártiak|,|PUNCT|,|Bence|,|:|,|:|
False,False,|(list)|,|DEP|,|Rétvári|,|PRED|,|vagyunk|,|Európa-pártiak|,|Európa-pártiak|
False,False,|(cop)|,|AUX|,|Rétvári|,|COORD|,|szavaz|,|vagyunk|,|vagyunk|
False,False,|(cc)|,|COORD|,|Európa-ellenesek|,|CONJ|,|Európa-pártiak|,|vagy|,|vagy|
False,False,|(conj)|,|CONJ|,|Rétvári|,|COORD|,|vagy|,|Európa-ellenesek|,|Európa-ellenesek|
False,False,|(flat:name)|,|NE|,|Rétvári|,|PUNCT|,|vagyunk|,|?|,|?|
True,False,|(punct)|,|PUNCT|,|Rétvári|,|PUNCT|,|Európa-pártiak|,|)|,|)|
True,False,|(punct)|,|PUNCT|,|elérnek|,|PUNCT|,|vagyunk|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|elérnek|,|CONJ|,|vagyunk|,|és|,|és|
True,True,|(obj)|,|OBJ|,|elérnek|,|OBJ|,|elérnek|,|mindent|,|mindent|
False,False,|(conj)|,|CONJ|,|kiszolgálják|,|COORD|,|és|,|elérnek|,|elérnek|
False,True,|(advmod:mode)|,|MODE|,|elérnek|,|SUBJ|,|elérnek|,|azért|,|azért|
True,False,|(punct)|,|PUNCT|,|nőjön|,|PUNCT|,|elérnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|nőjön|,|CONJ|,|elérnek|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|tőkének|,|DET|,|tőkének|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|tőkének|,|ATT|,|tőkének|,|német|,|német|
True,True,|(iobj)|,|DAT|,|nőjön|,|DAT|,|nőjön|,|tőkének|,|tőkének|
True,True,|(advmod)|,|NEG|,|nőjön|,|NEG|,|nőjön|,|ne|,|ne|
False,False,|(ccomp:obl)|,|OBL|,|elérnek|,|ATT|,|hogy|,|nőjön|,|nőjön|
True,True,|(det)|,|DET|,|adóterhe|,|DET|,|adóterhe|,|az|,|az|
True,True,|(nsubj)|,|SUBJ|,|nőjön|,|SUBJ|,|nőjön|,|adóterhe|,|adóterhe|
True,False,|(punct)|,|PUNCT|,|épül|,|PUNCT|,|.|,|.|,|.|
True,True,|(det)|,|DET|,|minimumadóval|,|DET|,|minimumadóval|,|A|,|A|
True,True,|(amod:att)|,|ATT|,|minimumadóval|,|ATT|,|minimumadóval|,|globális|,|globális|
True,True,|(obl)|,|OBL|,|egyetértenek|,|OBL|,|egyetértenek|,|minimumadóval|,|minimumadóval|
True,True,|(ROOT)|,|ROOT|,|egyetértenek|,|ROOT|,|egyetértenek|,|egyetértenek|,|egyetértenek|
True,True,|(det)|,|DET|,|emberek|,|DET|,|emberek|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|emberek|,|ATT|,|emberek|,|magyar|,|magyar|
True,True,|(nsubj)|,|SUBJ|,|egyetértenek|,|SUBJ|,|egyetértenek|,|emberek|,|emberek|
True,False,|(punct)|,|PUNCT|,|azonban|,|PUNCT|,|egyetértenek|,"|,|","|,|"
True,False,|(obl)|,|OBL|,|azonban|,|OBL|,|értenek|,|azzal|,|azzal|
True,False,|(conj)|,|CONJ|,|egyetértenek|,|CONJ|,|értenek|,|azonban|,|azonban|
True,False,|(advmod)|,|NEG|,|elutasítják|,|NEG|,|értenek|,|nem|,|nem|
True,False,|(punct)|,|PUNCT|,|elutasítják|,|PUNCT|,|nem|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|elutasítják|,|CONJ|,|nem|,|hogy|,|hogy|
True,True,|(nsubj)|,|SUBJ|,|elutasítják|,|SUBJ|,|elutasítják|,|önök|,|önök|
False,False,|(conj)|,|CONJ|,|egyetértenek|,|ATT|,|hogy|,|elutasítják|,|elutasítják|
True,True,|(punct)|,|PUNCT|,|elutasítják|,|PUNCT|,|elutasítják|,"|,|","|,|"
True,True,|(obl)|,|OBL|,|értenek|,|OBL|,|értenek|,|azzal|,|azzal|
True,True,|(advmod)|,|NEG|,|értenek|,|NEG|,|értenek|,|nem|,|nem|
False,True,|(conj)|,|CONJ|,|egyetértenek|,|COORD|,|egyetértenek|,|értenek|,|értenek|
False,True,|(obj)|,|OBJ|,|értenek|,|MODE|,|értenek|,|egyet|,|egyet|
True,False,|(punct)|,|PUNCT|,|fontosabb|,|PUNCT|,|értenek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fontosabb|,|CONJ|,|értenek|,|hogy|,|hogy|
False,True,|(obl)|,|OBL|,|fontosabb|,|DAT|,|fontosabb|,|önöknek|,|önöknek|
True,False,|(advcl)|,|ATT|,|értenek|,|ATT|,|hogy|,|fontosabb|,|fontosabb|
True,False,|(punct)|,|PUNCT|,|fizessen|,|PUNCT|,|fontosabb|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|fizessen|,|COORD|,|hogy|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|Audi|,|DET|,|Audi|,|az|,|az|
False,False,|(nmod:att)|,|ATT|,|adót|,|SUBJ|,|fizessen|,|Audi|,|Audi|
True,True,|(amod:att)|,|ATT|,|százalékos|,|ATT|,|százalékos|,|9|,|9|
True,False,|(amod:att)|,|ATT|,|társasági|,|ATT|,|adót|,|százalékos|,|százalékos|
True,True,|(amod:att)|,|ATT|,|adót|,|ATT|,|adót|,|társasági|,|társasági|
True,True,|(obj)|,|OBJ|,|fizessen|,|OBJ|,|fizessen|,|adót|,|adót|
False,False,|(csubj)|,|SUBJ|,|fontosabb|,|ATT|,|hogy|,|fizessen|,|fizessen|
True,False,|(punct)|,|PUNCT|,|az|,|PUNCT|,|fizessen|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|az|,|CONJ|,|fizessen|,|mint|,|mint|
False,False,|(dep)|,|DEP|,|fontosabb|,|ATT|,|mint|,|az|,|az|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|az|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|mondjuk|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|az|,|ATT|,|hogy|,|mondjuk|,|mondjuk|
True,False,|(punct)|,|PUNCT|,|megemeljék|,|PUNCT|,|mondjuk|,"|,|","|,|"
False,True,|(ccomp)|,|MODE|,|mondjuk|,|ATT|,|mondjuk|,|megemeljék|,|megemeljék|
True,True,|(det)|,|DET|,|közalkalmazottak|,|DET|,|közalkalmazottak|,|a|,|a|
True,True,|(nmod:att)|,|ATT|,|bérét|,|ATT|,|bérét|,|közalkalmazottak|,|közalkalmazottak|
True,True,|(obj)|,|OBJ|,|megemeljék|,|OBJ|,|megemeljék|,|bérét|,|bérét|
True,False,|(punct)|,|PUNCT|,|egyetértenek|,|PUNCT|,|.|,|.|,|.|
True,True,|(det)|,|DET|,|vita|,|DET|,|vita|,|Az|,|Az|
True,True,|(amod:att)|,|ATT|,|vita|,|ATT|,|vita|,|egész|,|egész|
True,True,|(nsubj)|,|SUBJ|,|szól|,|SUBJ|,|szól|,|vita|,|vita|
True,False,|(punct)|,|PUNCT|,|beállítani|,|PUNCT|,|szól|,"|,|","|,|"
True,False,|(obj)|,|OBJ|,|beállítani|,|OBJ|,|fognak|,|amit|,|amit|
True,False,|(nsubj)|,|SUBJ|,|beállítani|,|SUBJ|,|fognak|,|önök|,|önök|
True,True,|(advmod:mode)|,|MODE|,|hazug|,|MODE|,|hazug|,|ismételten|,|ismételten|
True,True,|(amod:att)|,|ATT|,|módon|,|ATT|,|módon|,|hazug|,|hazug|
True,False,|(nmod:obl)|,|OBL|,|vitának|,|OBL|,|beállítani|,|módon|,|módon|
True,True,|(amod:att)|,|ATT|,|vitának|,|ATT|,|vitának|,|szuverenitási|,|szuverenitási|
False,True,|(obl)|,|OBL|,|beállítani|,|DAT|,|beállítani|,|vitának|,|vitának|
False,False,|(aux)|,|AUX|,|beállítani|,|ATT|,|szól|,|fognak|,|fognak|
False,False,|(acl)|,|ATT|,|vita|,|INF|,|fognak|,|beállítani|,|beállítani|
True,False,|(punct)|,|PUNCT|,|szól|,|PUNCT|,|fognak|,"|,|","|,|"
True,True,|(obl)|,|OBL|,|szól|,|OBL|,|szól|,|arról|,|arról|
True,True,|(ROOT)|,|ROOT|,|szól|,|ROOT|,|szól|,|szól|,|szól|
True,False,|(punct)|,|PUNCT|,|kell|,|PUNCT|,|szól|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kell|,|CONJ|,|szól|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|kell|,|ATT|,|szerint|,|önök|,|önök|
True,False,|(case)|,|MODE|,|önök|,|MODE|,|vennie|,|szerint|,|szerint|
False,False,|(punct)|,|PUNCT|,|önök|,|DAT|,|kell|,|Magyarországnak|,|Magyarországnak|
True,True,|(advmod:mode)|,|MODE|,|kell|,|MODE|,|kell|,|úgy|,|úgy|
False,False,|(ccomp:obl)|,|OBL|,|szól|,|ATT|,|hogy|,|kell|,|kell|
True,True,|(obj:lvc)|,|OBJ|,|vennie|,|OBJ|,|vennie|,|részt|,|részt|
True,True,|(xcomp)|,|INF|,|kell|,|INF|,|kell|,|vennie|,|vennie|
True,True,|(det)|,|DET|,|versenyben|,|DET|,|versenyben|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|versenyben|,|ATT|,|versenyben|,|nemzetközi|,|nemzetközi|
True,True,|(obl)|,|OBL|,|vennie|,|OBL|,|vennie|,|versenyben|,|versenyben|
True,False,|(punct)|,|PUNCT|,|szedje|,|PUNCT|,|kell|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|szedje|,|CONJ|,|kell|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|pénzt|,|DET|,|pénzt|,|a|,|a|
True,False,|(amod:att)|,|ATT|,|pénzt|,|ATT|,|legkevesebb|,|lehető|,|lehető|
True,True,|(amod:att)|,|ATT|,|pénzt|,|ATT|,|pénzt|,|legkevesebb|,|legkevesebb|
True,True,|(obj)|,|OBJ|,|szedje|,|OBJ|,|szedje|,|pénzt|,|pénzt|
False,False,|(ccomp:obj)|,|OBJ|,|vennie|,|ATT|,|hogy|,|szedje|,|szedje|
True,True,|(compound:preverb)|,|PREVERB|,|szedje|,|PREVERB|,|szedje|,|be|,|be|
False,True,|(det)|,|DET|,|cégektől|,|OBL|,|cégektől|,|azoktól|,|azoktól|
True,True,|(det)|,|DET|,|cégektől|,|DET|,|cégektől|,|a|,|a|
True,True,|(obl)|,|OBL|,|szedje|,|OBL|,|szedje|,|cégektől|,|cégektől|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|szedje|,"|,|","|,|"
False,True,|(nmod:att)|,|ATT|,|van|,|DAT|,|van|,|akiknek|,|akiknek|
True,True,|(det)|,|DET|,|legtöbbje|,|DET|,|legtöbbje|,|a|,|a|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|legtöbbje|,|legtöbbje|
True,False,|(acl)|,|ATT|,|cégektől|,|ATT|,|szedje|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|szól|,|PUNCT|,|.|,|.|,|.|
True,True,|(det)|,|DET|,|multiadók|,|DET|,|multiadók|,|A|,|A|
True,True,|(ROOT)|,|ROOT|,|multiadók|,|ROOT|,|multiadók|,|multiadók|,|multiadók|
True,False,|(punct)|,|PUNCT|,|kivetnek|,|PUNCT|,|multiadók|,"|,|","|,|"
True,True,|(obj)|,|OBJ|,|kivetnek|,|OBJ|,|kivetnek|,|amelyeket|,|amelyeket|
False,True,|(advmod:tlocy)|,|TLOCY|,|kivetnek|,|MODE|,|kivetnek|,|néha-néha|,|néha-néha|
True,True,|(acl)|,|ATT|,|multiadók|,|ATT|,|multiadók|,|kivetnek|,|kivetnek|
True,False,|(punct)|,|PUNCT|,|van|,|PUNCT|,|kivetnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|kivetnek|,|ha|,|ha|
True,True,|(det)|,|DET|,|költségvetés|,|DET|,|költségvetés|,|a|,|a|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|költségvetés|,|költségvetés|
True,True,|(amod:att)|,|ATT|,|helyzetben|,|ATT|,|helyzetben|,|rossz|,|rossz|
True,True,|(obl)|,|OBL|,|van|,|OBL|,|van|,|helyzetben|,|helyzetben|
True,False,|(advcl)|,|ATT|,|kivetnek|,|ATT|,|ha|,|van|,|van|
True,False,|(punct)|,|PUNCT|,|eltörpül|,|PUNCT|,|van|,"|,|","|,|"
False,True,|(conj)|,|CONJ|,|van|,|COORD|,|van|,|eltörpül|,|eltörpül|
False,False,|(punct)|,|PUNCT|,|eltörpül|,|DET|,|mellett|,|a|,|a|
False,False,|(case)|,|MODE|,|a|,|COORD|,|mellett|,|mellett|,|mellett|
True,True,|(det)|,|DET|,|milliárd|,|DET|,|milliárd|,|a|,|a|
False,True,|(compound)|,|NUM|,|ezer|,|ATT|,|ezer|,|több|,|több|
True,True,|(compound)|,|NUM|,|milliárd|,|NUM|,|milliárd|,|ezer|,|ezer|
False,False,|(obl)|,|OBL|,|eltörpül|,|ATT|,|mellett|,|milliárd|,|milliárd|
False,False,|(case)|,|MODE|,|milliárd|,|LOCY|,|eltörpül|,|mellett|,|mellett|
True,False,|(punct)|,|PUNCT|,|szedtek|,|PUNCT|,|eltörpül|,"|,|","|,|"
True,True,|(obj)|,|OBJ|,|szedtek|,|OBJ|,|szedtek|,|amit|,|amit|
True,True,|(nsubj)|,|SUBJ|,|szedtek|,|SUBJ|,|szedtek|,|önök|,|önök|
True,True,|(advmod)|,|NEG|,|szedtek|,|NEG|,|szedtek|,|nem|,|nem|
True,False,|(acl)|,|ATT|,|milliárd|,|ATT|,|eltörpül|,|szedtek|,|szedtek|
False,True,|(compound:preverb)|,|PREVERB|,|szedtek|,|TO|,|szedtek|,|be|,|be|
False,False,|(cc)|,|COORD|,|nagyvállalatoktól|,|NEG|,|be|,|sem|,|sem|
True,True,|(det)|,|DET|,|nagyvállalatoktól|,|DET|,|nagyvállalatoktól|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|nagyvállalatoktól|,|ATT|,|nagyvállalatoktól|,|szennyező|,|szennyező|
True,True,|(obl)|,|OBL|,|szedtek|,|OBL|,|szedtek|,|nagyvállalatoktól|,|nagyvállalatoktól|
True,False,|(punct)|,|PUNCT|,|nagyvállalattól|,|PUNCT|,|nagyvállalatoktól|,"|,|","|,|"
False,False,|(advmod)|,|NEG|,|nagyvállalattól|,|CONJ|,|nagyvállalatoktól|,|sem|,|sem|
False,True,|(det)|,|DET|,|nagyvállalattól|,|ATT|,|nagyvállalattól|,|egyéb|,|egyéb|
True,True,|(amod:att)|,|ATT|,|nagyvállalattól|,|ATT|,|nagyvállalattól|,|multinacionális|,|multinacionális|
False,False,|(obl)|,|OBL|,|szedtek|,|COORD|,|sem|,|nagyvállalattól|,|nagyvállalattól|
True,False,|(punct)|,|PUNCT|,|multiadók|,|PUNCT|,|.|,|.|,|.|
False,False,|(mark)|,|DEP|,|megnézik|,|CONJ|,|mondjuk|,|Ha|,|Ha|
True,False,|(advcl)|,|ATT|,|látni|,|ATT|,|Ha|,|megnézik|,|megnézik|
True,False,|(punct)|,|PUNCT|,|leosztva|,|PUNCT|,|megnézik|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|leosztva|,|CONJ|,|megnézik|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|munkahelyre|,|DET|,|munkahelyre|,|egy|,|egy|
True,True,|(obl)|,|OBL|,|leosztva|,|OBL|,|leosztva|,|munkahelyre|,|munkahelyre|
False,False,|(advmod:mode)|,|MODE|,|megnézik|,|ATT|,|hogy|,|leosztva|,|leosztva|
True,False,|(punct)|,|PUNCT|,|teremtve|,|PUNCT|,|megnézik|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|teremtve|,|CONJ|,|megnézik|,|tehát|,|tehát|
True,True,|(det)|,|DET|,|munkahelyet|,|DET|,|munkahelyet|,|egy|,|egy|
True,False,|(obj)|,|OBJ|,|teremtve|,|OBJ|,|van|,|munkahelyet|,|munkahelyet|
False,False,|(conj)|,|CONJ|,|leosztva|,|MODE|,|van|,|teremtve|,|teremtve|
False,True,|(det)|,|DET|,|adóterhe|,|ATT|,|adóterhe|,|mennyi|,|mennyi|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|adóterhe|,|adóterhe|
False,False,|(conj)|,|CONJ|,|leosztva|,|COORD|,|tehát|,|van|,|van|
True,True,|(det)|,|DET|,|Audinak|,|DET|,|Audinak|,|az|,|az|
True,True,|(iobj)|,|DAT|,|van|,|DAT|,|van|,|Audinak|,|Audinak|
True,True,|(punct)|,|PUNCT|,|van|,|PUNCT|,|van|,"|,|","|,|"
False,True,|(det)|,|DET|,|adóterhe|,|ATT|,|adóterhe|,|mennyi|,|mennyi|
True,True,|(nsubj)|,|SUBJ|,|van|,|SUBJ|,|van|,|adóterhe|,|adóterhe|
False,True,|(parataxis)|,|DEP|,|van|,|ATT|,|van|,|van|,|van|
True,True,|(det)|,|DET|,|nagyvállalatnak|,|DET|,|nagyvállalatnak|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|nagyvállalatnak|,|ATT|,|nagyvállalatnak|,|többi|,|többi|
True,True,|(amod:att)|,|ATT|,|nagyvállalatnak|,|ATT|,|nagyvállalatnak|,|német|,|német|
False,True,|(obl)|,|OBL|,|van|,|DAT|,|van|,|nagyvállalatnak|,|nagyvállalatnak|
False,False,|(cc)|,|COORD|,|mennyi|,|CONJ|,|nagyvállalatnak|,|és|,|és|
False,False,|(conj)|,|CONJ|,|nagyvállalatnak|,|COORD|,|és|,|mennyi|,|mennyi|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|van|,"|,|","|,|"
False,False,|(conj)|,|CONJ|,|leosztva|,|ROOT|,|mondjuk|,|mondjuk|,|mondjuk|
True,False,|(punct)|,|PUNCT|,|mondjuk|,|PUNCT|,|van|,"|,|","|,|"
True,True,|(det)|,|DET|,|fodrásznak|,|DET|,|fodrásznak|,|egy|,|egy|
False,False,|(obl)|,|OBL|,|megnézik|,|DAT|,|mondjuk|,|fodrásznak|,|fodrásznak|
True,False,|(punct)|,|PUNCT|,|megnézik|,|PUNCT|,|mondjuk|,"|,|","|,|"
True,False,|(advmod:tlocy)|,|TLOCY|,|látni|,|TLOCY|,|fogják|,|akkor|,|akkor|
True,False,|(obj)|,|OBJ|,|fogják|,|OBJ|,|látni|,|azt|,|azt|
False,False,|(aux)|,|AUX|,|látni|,|ATT|,|mondjuk|,|fogják|,|fogják|
False,False,|(ROOT)|,|ROOT|,|látni|,|INF|,|fogják|,|látni|,|látni|
True,False,|(punct)|,|PUNCT|,|terhelik|,|PUNCT|,|fogják|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|terhelik|,|CONJ|,|fogják|,|hogy|,|hogy|
False,True,|(advmod:mode)|,|MODE|,|terhelik|,|SUBJ|,|terhelik|,|míg|,|míg|
True,True,|(det)|,|DET|,|kis-|,|DET|,|kis-|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|kis-|,|ATT|,|kis-|,|magyar|,|magyar|
True,True,|(nsubj)|,|SUBJ|,|terhelik|,|SUBJ|,|terhelik|,|kis-|,|kis-|
False,False,|(cc)|,|COORD|,|középvállalkozásokat|,|CONJ|,|kis-|,|és|,|és|
False,False,|(conj)|,|CONJ|,|kis-|,|COORD|,|és|,|középvállalkozásokat|,|középvállalkozásokat|
False,False,|(ccomp:obj)|,|OBJ|,|látni|,|ATT|,|hogy|,|terhelik|,|terhelik|
True,False,|(punct)|,|PUNCT|,|készülnek|,|PUNCT|,|terhelik|,"|,|","|,|"
False,False,|(cc)|,|COORD|,|készülnek|,|CONJ|,|terhelik|,|és|,|és|
True,True,|(advmod:tlocy)|,|TLOCY|,|készülnek|,|TLOCY|,|készülnek|,|most|,|most|
True,True,|(obl)|,|OBL|,|készülnek|,|OBL|,|készülnek|,|arra|,|arra|
False,False,|(conj)|,|CONJ|,|terhelik|,|COORD|,|és|,|készülnek|,|készülnek|
True,False,|(punct)|,|PUNCT|,|megterheljék|,|PUNCT|,|készülnek|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|megterheljék|,|CONJ|,|készülnek|,|hogy|,|hogy|
False,False,|(advmod:tlocy)|,|TLOCY|,|megterheljék|,|MODE|,|jobban|,|még|,|még|
True,True,|(advmod:mode)|,|MODE|,|megterheljék|,|MODE|,|megterheljék|,|jobban|,|jobban|
False,False,|(ccomp:obl)|,|OBL|,|készülnek|,|ATT|,|hogy|,|megterheljék|,|megterheljék|
True,True,|(obj)|,|OBJ|,|megterheljék|,|OBJ|,|megterheljék|,|őket|,|őket|
True,False,|(punct)|,|PUNCT|,|nagyvállalatoknak|,|PUNCT|,|megterheljék|,"|,|","|,|"
False,False,|(punct)|,|PUNCT|,"|,|",|TLOCY|,|nagyvállalatoknak|,|közben|,|közben|
True,True,|(det)|,|DET|,|nagyvállalatoknak|,|DET|,|nagyvállalatoknak|,|a|,|a|
True,True,|(amod:att)|,|ATT|,|nagyvállalatoknak|,|ATT|,|nagyvállalatoknak|,|multinacionális|,|multinacionális|
False,True,|(nmod:att)|,|ATT|,|megterheljék|,|COORD|,|megterheljék|,|nagyvállalatoknak|,|nagyvállalatoknak|
True,False,|(punct)|,|PUNCT|,|azoknak|,|PUNCT|,|nagyvállalatoknak|,"|,|","|,|"
False,False,|(conj)|,|CONJ|,|megterheljék|,|COORD|,|nagyvállalatoknak|,|azoknak|,|azoknak|
True,False,|(punct)|,|PUNCT|,|lenne|,|PUNCT|,|megterheljék|,"|,|","|,|"
False,True,|(nmod:att)|,|ATT|,|lenne|,|DAT|,|lenne|,|akiknek|,|akiknek|
True,False,|(acl)|,|ATT|,|azoknak|,|ATT|,|megterheljék|,|lenne|,|lenne|
True,True,|(nsubj)|,|SUBJ|,|lenne|,|SUBJ|,|lenne|,|lehetőségük|,|lehetőségük|
True,True,|(obj)|,|OBJ|,|kifizetni|,|OBJ|,|kifizetni|,|ezt|,|ezt|
True,True,|(xcomp)|,|INF|,|lenne|,|INF|,|lenne|,|kifizetni|,|kifizetni|
True,False,|(punct)|,|PUNCT|,|növelik|,|PUNCT|,|lenne|,"|,|","|,|"
True,True,|(advmod)|,|NEG|,|növelik|,|NEG|,|növelik|,|nem|,|nem|
False,True,|(conj)|,|CONJ|,|lenne|,|COORD|,|lenne|,|növelik|,|növelik|
True,True,|(det)|,|DET|,|adóterhét|,|DET|,|adóterhét|,|az|,|az|
True,True,|(obj)|,|OBJ|,|növelik|,|OBJ|,|növelik|,|adóterhét|,|adóterhét|
True,False,|(punct)|,|PUNCT|,|folytatnak|,|PUNCT|,|növelik|,"|,|","|,|"
True,True,|(advmod:tlocy)|,|TLOCY|,|folytatnak|,|TLOCY|,|folytatnak|,|most|,|most|
True,True,|(advmod:tlocy)|,|TLOCY|,|folytatnak|,|TLOCY|,|folytatnak|,|már|,|már|
True,True,|(amod:att)|,|ATT|,|harcot|,|ATT|,|harcot|,|nemzetközi|,|nemzetközi|
True,True,|(obj)|,|OBJ|,|folytatnak|,|OBJ|,|folytatnak|,|harcot|,|harcot|
False,True,|(cc)|,|COORD|,|harcot|,|MODE|,|harcot|,|is|,|is|
False,True,|(conj)|,|CONJ|,|növelik|,|COORD|,|növelik|,|folytatnak|,|folytatnak|
False,True,|(advmod:mode)|,|MODE|,|folytatnak|,|OBL|,|folytatnak|,|azért|,|azért|
True,False,|(punct)|,|PUNCT|,|kelljen|,|PUNCT|,|folytatnak|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|kelljen|,|CONJ|,|folytatnak|,|hogy|,|hogy|
True,True,|(det)|,|DET|,|Audinak|,|DET|,|Audinak|,|az|,|az|
True,True,|(iobj)|,|DAT|,|kelljen|,|DAT|,|kelljen|,|Audinak|,|Audinak|
False,False,|(cc)|,|COORD|,|többinek|,|CONJ|,|Audinak|,|és|,|és|
True,True,|(det)|,|DET|,|többinek|,|DET|,|többinek|,|a|,|a|
False,False,|(conj)|,|CONJ|,|Audinak|,|COORD|,|és|,|többinek|,|többinek|
True,True,|(advmod)|,|NEG|,|kelljen|,|NEG|,|kelljen|,|ne|,|ne|
False,False,|(ccomp:obl)|,|OBL|,|folytatnak|,|ATT|,|hogy|,|kelljen|,|kelljen|
True,True,|(amod:att)|,|ATT|,|módon|,|ATT|,|módon|,|valódi|,|valódi|
True,True,|(obl)|,|OBL|,|venni|,|OBL|,|venni|,|módon|,|módon|
True,True,|(obj)|,|OBJ|,|venni|,|OBJ|,|venni|,|részt|,|részt|
True,True,|(xcomp)|,|INF|,|kelljen|,|INF|,|kelljen|,|venni|,|venni|
True,True,|(det)|,|DET|,|közteherviselésben|,|DET|,|közteherviselésben|,|a|,|a|
True,True,|(obl)|,|OBL|,|venni|,|OBL|,|venni|,|közteherviselésben|,|közteherviselésben|
True,False,|(punct)|,|PUNCT|,|látni|,|PUNCT|,|.|,|.|,|.|
False,True,|(advmod:mode)|,|MODE|,|faramuci|,|ATT|,|faramuci|,|Azért|,|Azért|
True,False,|(advmod:mode)|,|MODE|,|faramuci|,|MODE|,|Azért|,|is|,|is|
True,True,|(ROOT)|,|ROOT|,|faramuci|,|ROOT|,|faramuci|,|faramuci|,|faramuci|
True,True,|(det)|,|DET|,|helyzet|,|DET|,|helyzet|,|ez|,|ez|
True,True,|(det)|,|DET|,|helyzet|,|DET|,|helyzet|,|a|,|a|
True,True,|(nsubj)|,|SUBJ|,|faramuci|,|SUBJ|,|faramuci|,|helyzet|,|helyzet|
True,False,|(punct)|,|PUNCT|,|megpróbálják|,|PUNCT|,|faramuci|,"|,|","|,|"
False,False,|(mark)|,|DEP|,|megpróbálják|,|CONJ|,|faramuci|,|mert|,|mert|
True,True,|(nsubj)|,|SUBJ|,|megpróbálják|,|SUBJ|,|megpróbálják|,|önök|,|önök|
False,True,|(det)|,|DET|,|lépésüket|,|ATT|,|lépésüket|,|minden|,|minden|
True,False,|(obj)|,|OBJ|,|megpróbálják|,|OBJ|,|beállítani|,|lépésüket|,|lépésüket|
True,False,|(advcl)|,|ATT|,|faramuci|,|ATT|,|mert|,|megpróbálják|,|megpróbálják|
